GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MINUTES,PTS,CONTESTED_SHOTS,CONTESTED_SHOTS_2PT,CONTESTED_SHOTS_3PT,DEFLECTIONS,CHARGES_DRAWN,SCREEN_ASSISTS,SCREEN_AST_PTS,OFF_LOOSE_BALLS_RECOVERED,DEF_LOOSE_BALLS_RECOVERED,LOOSE_BALLS_RECOVERED,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,BOX_OUTS
0022201220,1610612754,IND,Indiana,1631097,Bennedict Mathurin,G,,36:49,26,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0
0022201220,1610612754,IND,Indiana,1629614,Andrew Nembhard,G,,37:34,19,6,3,3,2,0,0,0,0,1,1,0,0,0,0,0
0022201220,1610612754,IND,Indiana,1628221,Gabe York,,,12:21,7,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
0022201220,1610612754,IND,Indiana,1629052,Oshae Brissett,,,27:49,12,4,4,0,0,0,3,6,0,1,1,0,3,3,0,3
0022201220,1610612754,IND,Indiana,1627741,Buddy Hield,,,23:29,15,3,2,1,1,0,0,0,1,0,1,0,1,1,0,1
0022201220,1610612754,IND,Indiana,201949,James Johnson,,,6:32,6,2,1,1,1,0,1,3,0,0,0,0,0,0,0,0
0022201220,1610612754,IND,Indiana,201588,George Hill,,,21:56,17,3,3,0,2,0,0,0,0,0,0,0,2,2,0,2
0022201220,1610612752,NYK,New York,1629628,RJ Barrett,F,,37:17,18,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0
0022201220,1610612752,NYK,New York,1630167,Obi Toppin,F,,36:33,34,1,0,1,3,0,1,3,0,1,1,0,0,0,0,0
0022201220,1610612752,NYK,New York,1629011,Mitchell Robinson,C,,27:11,9,13,13,0,1,0,2,6,0,1,1,0,1,0,0,1
0022201220,1610612752,NYK,New York,1629656,Quentin Grimes,G,,31:54,22,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1
0022201220,1610612752,NYK,New York,1630193,Immanuel Quickley,G,,36:47,30,7,3,4,5,0,2,4,0,0,0,0,0,0,0,0
0022201220,1610612752,NYK,New York,1628392,Isaiah Hartenstein,,,20:49,8,3,2,1,1,0,1,3,1,0,1,1,0,1,0,1
0022201220,1610612752,NYK,New York,1628404,Josh Hart,,,25:30,10,5,2,3,1,0,2,4,0,1,1,0,0,0,0,0
0022201220,1610612752,NYK,New York,1630540,Miles McBride,,,12:16,5,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0
0022201220,1610612752,NYK,New York,203095,Evan Fournier,,,11:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022201216,1610612737,ATL,Atlanta,1629631,De'Andre Hunter,F,,16:43,14,5,1,4,0,0,0,0,0,0,0,0,1,1,1,1
0022201216,1610612737,ATL,Atlanta,1630180,Saddiq Bey,F,,15:00,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
0022201216,1610612737,ATL,Atlanta,1630168,Onyeka Okongwu,C,,26:21,10,6,2,4,2,0,5,12,1,0,1,1,1,2,2,2
0022201216,1610612737,ATL,Atlanta,1631100,AJ Griffin,G,,29:20,13,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0
0022201216,1610612737,ATL,Atlanta,1628988,Aaron Holiday,G,,31:19,7,4,0,4,2,0,0,0,0,1,1,0,1,1,0,1
0022201216,1610612737,ATL,Atlanta,1630552,Jalen Johnson,,,18:30,15,4,3,1,5,0,2,4,0,0,0,0,0,0,0,0
0022201216,1610612737,ATL,Atlanta,1630235,Trent Forrest,,,16:41,0,4,1,3,4,0,0,0,0,0,0,0,0,0,0,0
0022201216,1610612737,ATL,Atlanta,1629726,Garrison Mathews,,,25:36,19,6,2,4,1,2,0,0,1,1,2,0,0,0,0,0
0022201216,1610612737,ATL,Atlanta,1628981,Bruno Fernando,,,21:39,19,7,6,1,0,0,2,4,1,1,2,1,2,3,2,3
0022201216,1610612737,ATL,Atlanta,1630249,Vít Krejčí,,,20:16,0,4,2,2,1,0,1,3,0,1,1,0,2,2,0,2
0022201216,1610612737,ATL,Atlanta,1631213,Tyrese Martin,,,16:01,4,4,0,4,0,0,0,0,1,0,1,0,1,1,1,1
0022201216,1610612737,ATL,Atlanta,1631495,Donovan Williams,,,2:34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0022201216,1610612738,BOS,Boston,1630573,Sam Hauser,F,,38:16,26,3,3,0,4,0,0,0,0,0,0,0,1,1,0,1
0022201216,1610612738,BOS,Boston,203488,Mike Muscala,F,,33:25,27,6,1,5,0,0,2,6,0,0,0,1,1,2,2,2
0022201216,1610612738,BOS,Boston,201933,Blake Griffin,C,,5:08,3,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0
0022201216,1610612738,BOS,Boston,1628401,Derrick White,G,,5:08,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0022201216,1610612738,BOS,Boston,1630202,Payton Pritchard,G,,45:53,30,5,3,2,1,0,0,0,0,0,0,0,1,1,1,1
0022201216,1610612738,BOS,Boston,1631120,JD Davison,,,34:53,8,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0
0022201216,1610612738,BOS,Boston,1628436,Luke Kornet,,,32:39,12,11,9,2,1,0,7,20,1,0,1,0,5,4,2,5
0022201216,1610612738,BOS,Boston,1629684,Grant Williams,,,5:54,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0022201216,1610612738,BOS,Boston,1630551,Justin Champagnie,,,19:50,5,0,0,0,2,0,0,0,2,2,4,0,0,0,0,0
0022201216,1610612738,BOS,Boston,1629662,Mfiondu Kabengele,,,18:54,4,3,2,1,2,0,3,8,1,1,2,0,0,0,0,0
0022201219,1610612753,ORL,Orlando,1630591,Jalen Suggs,F,,15:17,8,2,0,2,3,0,0,0,1,0,1,0,0,0,0,0
0022201219,1610612753,ORL,Orlando,1630532,Franz Wagner,F,,15:06,10,3,1,2,3,0,1,3,0,0,0,0,0,0,0,0
0022201219,1610612753,ORL,Orlando,1628976,Wendell Carter Jr.,C,,16:19,0,1,1,0,1,0,1,3,0,0,0,0,0,0,0,0
0022201219,1610612753,ORL,Orlando,1628365,Markelle Fultz,G,,11:10,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0022201219,1610612753,ORL,Orlando,1631216,Caleb Houstan,G,,33:55,21,3,0,3,4,0,1,3,0,0,0,0,0,0,0,0
0022201219,1610612753,ORL,Orlando,1630284,Kevon Harris,,,26:46,22,8,3,5,1,0,0,0,0,0,0,0,0,0,0,0
0022201219,1610612753,ORL,Orlando,1629048,Goga Bitadze,,,20:19,4,4,3,1,3,0,2,4,0,0,0,1,1,2,2,2
0022201219,1610612753,ORL,Orlando,1629643,Chuma Okeke,,,32:54,14,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0
0022201219,1610612753,ORL,Orlando,203487,Michael Carter-Williams,,,16:34,8,1,0,1,2,0,0,0,0,1,1,0,0,0,0,0
0022201219,1610612753,ORL,Orlando,1629626,Bol Bol,,,27:07,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0022201219,1610612753,ORL,Orlando,1629678,Admiral Schofield,,,24:33,8,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0
0022201219,1610612748,MIA,Miami,1629622,Max Strus,F,,10:38,0,3,2,1,2,0,1,2,0,0,0,0,0,0,0,0
0022201219,1610612748,MIA,Miami,1629312,Haywood Highsmith,F,,27:18,2,3,2,1,1,0,0,0,1,0,1,0,0,0,0,0
