GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
22200736,1610612749,Bucks,MIL,Milwaukee,240:00,52,98,0.531,18,43,0.419,19,31,0.613,14,36,50,32,11,3,16,20,141,10
22200736,1610612754,Pacers,IND,Indiana,240:00,49,89,0.551,13,33,0.394,20,28,0.714,5,33,38,22,10,4,13,24,131,-10
22200737,1610612750,Timberwolves,MIN,Minnesota,240:00,44,86,0.512,13,35,0.371,10,15,0.667,9,36,45,31,12,6,19,19,111,11
22200737,1610612763,Grizzlies,MEM,Memphis,240:00,38,93,0.409,8,33,0.242,16,19,0.842,15,32,47,22,14,2,20,12,100,-11
22200739,1610612760,Thunder,OKC,Oklahoma City,240:00,40,76,0.526,10,18,0.556,22,25,0.88,10,36,46,19,5,2,14,17,112,12
22200739,1610612739,Cavaliers,CLE,Cleveland,240:00,39,88,0.443,8,29,0.276,14,18,0.778,11,26,37,27,9,5,10,21,100,-12
22200738,1610612753,Magic,ORL,Orlando,240:00,33,69,0.478,12,34,0.353,27,32,0.844,2,38,40,21,5,3,20,23,105,-5
22200738,1610612748,Heat,MIA,Miami,240:00,39,85,0.459,10,33,0.303,22,26,0.846,5,32,37,28,9,3,11,19,110,5
22200727,1610612762,Jazz,UTA,Utah,240:00,47,90,0.522,20,41,0.488,10,15,0.667,8,27,35,32,5,5,13,18,124,-10
22200727,1610612757,Trail Blazers,POR,Portland,240:00,51,89,0.573,17,36,0.472,15,18,0.833,6,35,41,26,9,4,10,15,134,10
22200713,1610612754,Pacers,IND,Indiana,240:00,42,99,0.424,10,37,0.27,22,28,0.786,14,31,45,24,9,10,6,21,116,6
22200713,1610612741,Bulls,CHI,Chicago,240:00,43,88,0.489,5,24,0.208,19,25,0.76,11,34,45,19,5,5,16,23,110,-6
22200717,1610612764,Wizards,WAS,Washington,240:00,42,83,0.506,11,30,0.367,32,41,0.78,6,35,41,28,7,3,10,22,127,1
22200717,1610612742,Mavericks,DAL,Dallas,240:00,47,89,0.528,10,30,0.333,22,26,0.846,8,30,38,24,6,2,9,25,126,-1
22200718,1610612756,Suns,PHX,Phoenix,240:00,47,94,0.5,22,39,0.564,12,13,0.923,15,40,55,38,3,10,17,21,128,31
22200718,1610612766,Hornets,CHA,Charlotte,240:00,39,96,0.406,6,25,0.24,13,18,0.722,10,30,40,19,10,5,13,21,97,-31
22200719,1610612747,Lakers,LAL,Los Angeles,240:00,42,95,0.442,16,40,0.4,15,24,0.625,9,23,32,21,8,4,6,13,115,-18
22200719,1610612746,Clippers,LAC,LA,240:00,51,84,0.607,19,38,0.5,12,15,0.8,7,40,47,25,4,9,12,20,133,18
22200714,1610612748,Heat,MIA,Miami,240:00,34,94,0.362,12,33,0.364,18,23,0.783,14,37,51,21,7,2,7,18,98,3
22200714,1610612738,Celtics,BOS,Boston,240:00,32,74,0.432,10,32,0.313,21,27,0.778,5,39,44,21,5,6,17,22,95,-3
22200716,1610612740,Pelicans,NOP,New Orleans,240:00,38,85,0.447,5,26,0.192,17,20,0.85,14,29,43,18,5,3,14,14,98,-1
22200716,1610612743,Nuggets,DEN,Denver,240:00,39,80,0.488,11,33,0.333,10,13,0.769,7,27,34,27,8,5,12,20,99,1
22200706,1610612749,Bucks,MIL,Milwaukee,240:00,55,98,0.561,23,52,0.442,17,24,0.708,13,37,50,38,11,6,18,27,150,20
22200706,1610612765,Pistons,DET,Detroit,240:00,43,87,0.494,13,32,0.406,31,40,0.775,11,30,41,26,10,3,20,21,130,-20
22200710,1610612762,Jazz,UTA,Utah,240:00,41,86,0.477,16,40,0.4,22,26,0.846,9,37,46,25,8,4,16,26,120,18
22200710,1610612766,Hornets,CHA,Charlotte,240:00,38,85,0.447,2,16,0.125,24,34,0.706,11,31,42,22,8,7,14,23,102,-18
22200707,1610612753,Magic,ORL,Orlando,240:00,43,84,0.512,11,27,0.407,16,24,0.667,8,32,40,22,10,3,10,12,113,15
22200707,1610612738,Celtics,BOS,Boston,240:00,36,83,0.434,18,46,0.391,8,11,0.727,8,29,37,24,5,4,18,23,98,-15
22200711,1610612759,Spurs,SAS,San Antonio,240:00,47,90,0.522,13,27,0.481,20,26,0.769,14,26,40,30,7,4,15,18,127,-20
22200711,1610612757,Trail Blazers,POR,Portland,240:00,55,92,0.598,20,33,0.606,17,22,0.773,8,28,36,34,11,4,9,16,147,20
22200709,1610612750,Timberwolves,MIN,Minnesota,240:00,41,91,0.451,16,42,0.381,16,22,0.727,12,29,41,19,8,7,19,22,114,-5
22200709,1610612745,Rockets,HOU,Houston,240:00,44,88,0.5,11,30,0.367,20,30,0.667,12,35,47,24,11,5,20,15,119,5
22200679,1610612744,Warriors,GSW,Golden State,265:00,40,100,0.4,18,52,0.346,20,23,0.87,8,39,47,28,10,7,16,26,118,-3
22200679,1610612738,Celtics,BOS,Boston,265:00,43,108,0.398,13,41,0.317,22,30,0.733,18,45,63,21,10,5,17,19,121,3
22200659,1610612761,Raptors,TOR,Toronto,265:00,38,96,0.396,13,44,0.295,34,41,0.829,14,28,42,27,8,12,6,25,123,2
22200659,1610612752,Knicks,NYK,New York,265:00,42,99,0.424,9,31,0.29,28,35,0.8,20,34,54,17,3,5,11,28,121,-2
22200645,1610612750,Timberwolves,MIN,Minnesota,240:00,45,80,0.563,9,28,0.321,11,15,0.733,4,27,31,22,10,5,13,21,110,8
22200645,1610612739,Cavaliers,CLE,Cleveland,240:00,37,76,0.487,8,28,0.286,20,23,0.87,8,32,40,24,5,2,18,17,102,-8
22200628,1610612749,Bucks,MIL,Milwaukee,240:00,35,87,0.402,22,57,0.386,10,15,0.667,8,31,39,20,10,2,10,12,102,-6
22200628,1610612748,Heat,MIA,Miami,240:00,42,95,0.442,9,34,0.265,15,16,0.938,18,43,61,22,8,1,13,8,108,6
22200626,1610612755,76ers,PHI,Philadelphia,240:00,39,88,0.443,11,36,0.306,25,27,0.926,9,30,39,30,4,3,17,29,114,-19
22200626,1610612760,Thunder,OKC,Oklahoma City,240:00,44,86,0.512,14,33,0.424,31,33,0.939,5,34,39,28,7,6,11,22,133,19
22200631,1610612757,Trail Blazers,POR,Portland,240:00,40,78,0.513,11,33,0.333,22,29,0.759,5,31,36,17,6,4,16,27,113,-6
22200631,1610612739,Cavaliers,CLE,Cleveland,240:00,44,89,0.494,7,22,0.318,24,31,0.774,12,32,44,28,6,1,11,19,119,6
22200612,1610612755,76ers,PHI,Philadelphia,240:00,54,89,0.607,11,31,0.355,28,30,0.933,10,45,55,36,7,8,18,29,147,31
22200612,1610612765,Pistons,DET,Detroit,240:00,36,89,0.404,14,39,0.359,30,36,0.833,3,23,26,23,9,5,11,22,116,-31
22200615,1610612756,Suns,PHX,Phoenix,240:00,41,90,0.456,14,31,0.452,29,31,0.935,19,38,57,26,5,7,21,22,125,12
22200615,1610612744,Warriors,GSW,Golden State,240:00,37,96,0.385,18,48,0.375,21,27,0.778,16,29,45,24,13,2,15,26,113,-12
22200601,1610612750,Timberwolves,MIN,Minnesota,240:00,38,80,0.475,10,28,0.357,18,22,0.818,9,35,44,23,8,4,17,18,104,8
22200601,1610612745,Rockets,HOU,Houston,240:00,38,89,0.427,11,36,0.306,9,15,0.6,12,29,41,26,8,7,18,19,96,-8
22200591,1610612759,Spurs,SAS,San Antonio,240:00,49,100,0.49,7,25,0.28,11,14,0.786,12,39,51,25,6,3,13,20,116,-5
22200591,1610612738,Celtics,BOS,Boston,240:00,47,95,0.495,15,34,0.441,12,18,0.667,8,35,43,30,6,10,14,15,121,5
22200578,1610612762,Jazz,UTA,Utah,240:00,46,93,0.495,19,48,0.396,20,21,0.952,9,33,42,33,10,5,8,20,131,17
22200578,1610612745,Rockets,HOU,Houston,240:00,38,92,0.413,15,42,0.357,23,26,0.885,14,35,49,19,4,3,14,21,114,-17
22200569,1610612761,Raptors,TOR,Toronto,265:00,38,116,0.328,9,46,0.196,16,20,0.8,14,33,47,22,10,4,8,23,101,-3
22200569,1610612749,Bucks,MIL,Milwaukee,265:00,35,88,0.398,13,39,0.333,21,30,0.7,13,60,73,26,4,4,25,24,104,3
22200565,1610612756,Suns,PHX,Phoenix,240:00,32,81,0.395,10,28,0.357,14,18,0.778,8,41,49,24,8,3,13,19,88,-2
22200565,1610612739,Cavaliers,CLE,Cleveland,240:00,30,77,0.39,11,36,0.306,19,23,0.826,7,39,46,15,9,4,14,17,90,2
22200566,1610612753,Magic,ORL,Orlando,240:00,42,81,0.519,13,33,0.394,29,36,0.806,13,36,49,26,6,5,16,22,126,11
22200566,1610612760,Thunder,OKC,Oklahoma City,240:00,36,89,0.404,15,37,0.405,28,31,0.903,9,24,33,23,9,3,9,23,115,-11
22200574,1610612748,Heat,MIA,Miami,240:00,43,95,0.453,8,29,0.276,15,21,0.714,14,29,43,24,9,4,13,20,109,-3
22200574,1610612747,Lakers,LAL,Los Angeles,240:00,40,81,0.494,8,27,0.296,24,30,0.8,9,33,42,20,10,4,17,18,112,3
22200568,1610612759,Spurs,SAS,San Antonio,240:00,41,82,0.5,11,28,0.393,21,26,0.808,9,29,38,25,5,3,15,24,114,-3
22200568,1610612752,Knicks,NYK,New York,240:00,45,94,0.479,10,31,0.323,17,26,0.654,14,33,47,16,7,6,12,21,117,3
22200567,1610612755,76ers,PHI,Philadelphia,265:00,48,98,0.49,14,36,0.389,19,22,0.864,14,32,46,24,4,7,9,19,129,3
22200567,1610612754,Pacers,IND,Indiana,265:00,45,95,0.474,13,36,0.361,23,26,0.885,13,32,45,31,7,8,13,18,126,-3
22200564,1610612763,Grizzlies,MEM,Memphis,240:00,47,94,0.5,9,30,0.3,28,37,0.757,11,48,59,28,10,8,14,16,131,24
22200564,1610612766,Hornets,CHA,Charlotte,240:00,38,94,0.404,11,38,0.289,20,24,0.833,10,34,44,25,11,8,12,23,107,-24
22200549,1610612743,Nuggets,DEN,Denver,240:00,45,79,0.57,17,30,0.567,16,18,0.889,1,34,35,31,5,4,14,17,123,12
22200549,1610612738,Celtics,BOS,Boston,240:00,40,87,0.46,9,33,0.273,22,27,0.815,10,31,41,30,8,3,13,15,111,-12
22200715,1610612752,Knicks,NYK,New York,240:00,37,75,0.493,17,33,0.515,14,21,0.667,9,33,42,25,4,3,15,18,105,2
22200715,1610612739,Cavaliers,CLE,Cleveland,240:00,40,87,0.46,12,33,0.364,11,16,0.688,10,31,41,29,8,4,10,19,103,-2
22200712,1610612758,Kings,SAC,Sacramento,240:00,49,88,0.557,22,40,0.55,13,14,0.929,10,43,53,37,10,5,24,11,133,33
22200712,1610612763,Grizzlies,MEM,Memphis,240:00,40,98,0.408,12,36,0.333,8,10,0.8,10,21,31,28,14,3,15,21,100,-33
