GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
22200261,1610612739,Cavaliers,CLE,Cleveland,240:00,41,74,0.554,12,27,0.444,20,23,0.87,11,28,39,22,4,4,16,14,114,18
22200262,1610612750,Timberwolves,MIN,Minnesota,240:00,47,77,0.61,8,22,0.364,13,17,0.765,8,42,50,31,9,10,23,18,115,14
22200262,1610612754,Pacers,IND,Indiana,240:00,37,96,0.385,16,44,0.364,11,16,0.688,13,17,30,25,16,5,13,16,101,-14
22200266,1610612761,Raptors,TOR,Toronto,240:00,36,101,0.356,7,29,0.241,19,25,0.76,23,29,52,16,12,2,13,13,98,-14
22200266,1610612751,Nets,BKN,Brooklyn,240:00,45,82,0.549,17,38,0.447,5,7,0.714,7,32,39,32,10,11,19,24,112,14
22200260,1610612755,76ers,PHI,Philadelphia,240:00,38,86,0.442,9,38,0.237,16,18,0.889,8,37,45,20,9,3,19,23,101,-6
22200260,1610612766,Hornets,CHA,Charlotte,240:00,44,92,0.478,6,23,0.261,13,21,0.619,11,33,44,25,8,1,15,15,107,6
22200264,1610612742,Mavericks,DAL,Dallas,240:00,44,82,0.537,11,31,0.355,13,21,0.619,5,30,35,20,4,3,14,23,112,-13
22200264,1610612738,Celtics,BOS,Boston,240:00,45,84,0.536,17,34,0.5,18,21,0.857,6,32,38,29,4,4,11,22,125,13
22200269,1610612759,Spurs,SAS,San Antonio,240:00,41,85,0.482,10,34,0.294,18,28,0.643,8,29,37,31,11,1,18,23,110,-19
22200269,1610612740,Pelicans,NOP,New Orleans,240:00,47,82,0.573,14,33,0.424,21,30,0.7,8,34,42,33,8,5,21,22,129,19
22200270,1610612762,Jazz,UTA,Utah,240:00,41,83,0.494,18,41,0.439,16,19,0.842,7,31,38,31,4,7,15,21,116,-9
22200270,1610612765,Pistons,DET,Detroit,240:00,44,89,0.494,12,24,0.5,25,27,0.926,8,30,38,24,9,2,7,20,125,9
22200259,1610612756,Suns,PHX,Phoenix,240:00,48,102,0.471,16,34,0.471,3,5,0.6,8,41,49,23,8,7,15,22,115,10
22200259,1610612747,Lakers,LAL,Los Angeles,240:00,36,85,0.424,4,22,0.182,29,35,0.829,7,38,45,19,8,7,17,12,105,-10
22200257,1610612758,Kings,SAC,Sacramento,240:00,39,90,0.433,15,45,0.333,20,27,0.741,9,36,45,27,11,2,18,25,113,4
22200257,1610612763,Grizzlies,MEM,Memphis,240:00,41,91,0.451,8,30,0.267,19,30,0.633,13,36,49,26,12,10,18,23,109,-4
22200256,1610612755,76ers,PHI,Philadelphia,240:00,43,99,0.434,16,32,0.5,13,16,0.813,20,29,49,19,9,4,9,12,115,9
22200256,1610612751,Nets,BKN,Brooklyn,240:00,44,80,0.55,9,28,0.321,9,13,0.692,4,31,35,31,5,13,15,15,106,-9
22200253,1610612740,Pelicans,NOP,New Orleans,240:00,49,91,0.538,15,42,0.357,15,21,0.714,11,39,50,30,15,5,14,16,128,45
22200253,1610612744,Warriors,GSW,Golden State,240:00,28,74,0.378,10,43,0.233,17,19,0.895,4,30,34,17,9,5,26,20,83,-45
22200252,1610612750,Timberwolves,MIN,Minnesota,240:00,37,85,0.435,14,47,0.298,17,20,0.85,6,34,40,30,9,6,18,25,105,4
22200252,1610612748,Heat,MIA,Miami,240:00,35,90,0.389,11,38,0.289,20,30,0.667,12,34,46,26,9,5,15,20,101,-4
22200249,1610612753,Magic,ORL,Orlando,240:00,36,85,0.424,11,35,0.314,19,25,0.76,12,26,38,20,10,2,17,25,102,-21
22200249,1610612754,Pacers,IND,Indiana,240:00,43,86,0.5,13,46,0.283,24,27,0.889,12,36,48,32,9,5,21,23,123,21
22200248,1610612739,Cavaliers,CLE,Cleveland,240:00,42,70,0.6,10,19,0.526,20,23,0.87,3,34,37,24,8,3,19,17,114,12
22200248,1610612737,Hawks,ATL,Atlanta,240:00,38,87,0.437,11,34,0.324,15,17,0.882,10,25,35,24,11,3,16,21,102,-12
22200254,1610612760,Thunder,OKC,Oklahoma City,240:00,43,88,0.489,8,24,0.333,25,32,0.781,11,27,38,25,5,5,14,18,119,-10
22200254,1610612752,Knicks,NYK,New York,240:00,51,97,0.526,11,34,0.324,16,20,0.8,14,34,48,21,10,2,13,28,129,10
22200250,1610612741,Bulls,CHI,Chicago,240:00,46,89,0.517,14,29,0.483,15,20,0.75,8,43,51,26,10,1,11,19,121,14
22200250,1610612738,Celtics,BOS,Boston,240:00,38,87,0.437,19,50,0.38,12,17,0.706,5,33,38,28,3,4,15,18,107,-14
22200255,1610612762,Jazz,UTA,Utah,240:00,40,89,0.449,12,38,0.316,22,24,0.917,16,29,45,22,8,5,17,18,114,-7
22200255,1610612746,Clippers,LAC,LA,240:00,47,91,0.516,9,24,0.375,18,19,0.947,12,29,41,26,6,6,16,20,121,7
22200251,1610612757,Trail Blazers,POR,Portland,240:00,44,93,0.473,8,29,0.276,15,19,0.789,12,28,40,19,5,3,15,17,111,-8
22200251,1610612749,Bucks,MIL,Milwaukee,240:00,47,86,0.547,9,28,0.321,16,25,0.64,10,32,42,31,12,8,14,17,119,8
22200244,1610612748,Heat,MIA,Miami,240:00,31,80,0.388,6,31,0.194,19,22,0.864,11,19,30,17,6,3,16,16,87,-26
22200244,1610612739,Cavaliers,CLE,Cleveland,240:00,44,83,0.53,13,37,0.351,12,16,0.75,13,36,49,31,7,1,19,23,113,26
22200246,1610612743,Nuggets,DEN,Denver,240:00,37,78,0.474,9,27,0.333,15,19,0.789,4,40,44,22,10,5,15,20,98,1
22200246,1610612742,Mavericks,DAL,Dallas,240:00,35,78,0.449,15,42,0.357,12,21,0.571,6,30,36,24,5,3,12,18,97,-1
22200245,1610612745,Rockets,HOU,Houston,240:00,41,90,0.456,15,45,0.333,23,27,0.852,12,33,45,24,13,1,12,12,120,-7
22200245,1610612744,Warriors,GSW,Golden State,240:00,46,86,0.535,24,47,0.511,11,15,0.733,8,32,40,38,8,5,17,22,127,7
22200247,1610612759,Spurs,SAS,San Antonio,240:00,41,105,0.39,7,34,0.206,3,10,0.3,13,31,44,26,7,2,10,17,92,-31
22200247,1610612747,Lakers,LAL,Los Angeles,240:00,45,85,0.529,12,34,0.353,21,24,0.875,5,49,54,29,5,2,15,10,123,31
22200240,1610612756,Suns,PHX,Phoenix,240:00,43,101,0.426,17,39,0.436,13,18,0.722,22,38,60,35,3,8,13,22,116,21
22200240,1610612752,Knicks,NYK,New York,240:00,34,85,0.4,7,25,0.28,20,25,0.8,10,29,39,20,4,7,10,15,95,-21
22200241,1610612764,Wizards,WAS,Washington,240:00,40,93,0.43,13,34,0.382,13,18,0.722,14,35,49,19,6,13,17,19,106,4
22200241,1610612766,Hornets,CHA,Charlotte,240:00,39,100,0.39,8,32,0.25,16,23,0.696,15,36,51,19,5,5,13,18,102,-4
22200243,1610612763,Grizzlies,MEM,Memphis,240:00,43,99,0.434,12,37,0.324,17,31,0.548,13,31,44,28,13,0,10,12,115,-12
22200243,1610612751,Nets,BKN,Brooklyn,240:00,50,83,0.602,16,34,0.471,11,15,0.733,5,40,45,33,5,5,18,25,127,12
22200230,1610612743,Nuggets,DEN,Denver,240:00,38,90,0.422,10,30,0.333,13,18,0.722,13,23,36,24,4,1,11,20,99,-28
22200230,1610612742,Mavericks,DAL,Dallas,240:00,46,77,0.597,13,32,0.406,22,28,0.786,6,38,44,29,5,3,10,19,127,28
22200225,1610612739,Cavaliers,CLE,Cleveland,290:00,49,92,0.533,8,28,0.286,26,32,0.813,7,43,50,25,8,8,19,25,132,10
22200225,1610612766,Hornets,CHA,Charlotte,290:00,44,110,0.4,14,44,0.318,20,24,0.833,17,36,53,24,11,6,14,33,122,-10
22200233,1610612752,Knicks,NYK,New York,240:00,30,87,0.345,9,34,0.265,32,34,0.941,13,32,45,16,8,7,16,16,101,-10
22200233,1610612744,Warriors,GSW,Golden State,240:00,41,91,0.451,18,50,0.36,11,20,0.55,12,39,51,32,8,3,16,26,111,10
22200224,1610612764,Wizards,WAS,Washington,265:00,41,96,0.427,15,46,0.326,10,14,0.714,8,46,54,33,6,4,15,25,107,1
22200224,1610612748,Heat,MIA,Miami,265:00,35,98,0.357,11,43,0.256,25,32,0.781,10,43,53,23,6,4,9,15,106,-1
22200227,1610612753,Magic,ORL,Orlando,240:00,38,77,0.494,12,28,0.429,20,22,0.909,6,35,41,25,4,7,16,25,108,1
22200227,1610612741,Bulls,CHI,Chicago,240:00,41,89,0.461,5,21,0.238,20,25,0.8,13,33,46,27,6,6,11,19,107,-1
22200232,1610612762,Jazz,UTA,Utah,240:00,51,91,0.56,16,31,0.516,16,24,0.667,11,25,36,32,6,3,16,28,134,1
22200232,1610612756,Suns,PHX,Phoenix,240:00,49,94,0.521,9,30,0.3,26,28,0.929,12,30,42,29,7,6,14,25,133,-1
22200228,1610612754,Pacers,IND,Indiana,240:00,33,82,0.402,12,41,0.293,21,27,0.778,12,33,45,25,8,10,15,26,99,8
22200228,1610612745,Rockets,HOU,Houston,240:00,29,86,0.337,6,28,0.214,27,32,0.844,14,35,49,15,8,4,17,24,91,-8
22200226,1610612755,76ers,PHI,Philadelphia,240:00,40,78,0.513,13,28,0.464,17,26,0.654,6,35,41,28,5,5,18,18,110,8
22200226,1610612749,Bucks,MIL,Milwaukee,240:00,41,90,0.456,12,36,0.333,8,21,0.381,8,34,42,22,8,7,12,18,102,-8
22200231,1610612740,Pelicans,NOP,New Orleans,240:00,43,87,0.494,13,35,0.371,10,13,0.769,7,30,37,24,13,3,11,18,109,-8
22200231,1610612738,Celtics,BOS,Boston,240:00,41,85,0.482,20,46,0.435,15,17,0.882,11,35,46,28,6,3,17,13,117,8
22200229,1610612760,Thunder,OKC,Oklahoma City,240:00,45,96,0.469,11,34,0.324,9,11,0.818,8,35,43,34,5,9,10,28,110,-11
22200229,1610612763,Grizzlies,MEM,Memphis,240:00,39,93,0.419,14,39,0.359,29,40,0.725,17,40,57,26,4,7,11,13,121,11
22200234,1610612747,Lakers,LAL,Los Angeles,240:00,43,78,0.551,7,20,0.35,35,40,0.875,7,37,44,29,2,7,16,24,128,7
22200234,1610612765,Pistons,DET,Detroit,240:00,43,92,0.467,11,34,0.324,24,32,0.75,10,27,37,27,9,4,11,30,121,-7
22200221,1610612757,Trail Blazers,POR,Portland,240:00,36,93,0.387,13,36,0.361,22,27,0.815,8,31,39,22,9,5,9,22,107,-2
22200221,1610612751,Nets,BKN,Brooklyn,240:00,40,79,0.506,11,29,0.379,18,23,0.783,5,42,47,32,4,5,17,24,109,2
22200222,1610612759,Spurs,SAS,San Antonio,240:00,46,84,0.548,11,26,0.423,9,12,0.75,7,25,32,29,8,6,18,22,112,-18
22200222,1610612758,Kings,SAC,Sacramento,240:00,48,83,0.578,12,30,0.4,22,24,0.917,6,31,37,28,7,1,12,15,130,18
22200223,1610612746,Clippers,LAC,LA,240:00,33,81,0.407,11,30,0.367,19,24,0.792,10,41,51,17,1,1,18,21,96,5
22200223,1610612765,Pistons,DET,Detroit,240:00,33,88,0.375,6,31,0.194,19,24,0.792,10,33,43,15,9,7,12,26,91,-5
22200215,1610612761,Raptors,TOR,Toronto,240:00,44,86,0.512,7,26,0.269,17,22,0.773,16,26,42,23,5,3,14,23,112,8
22200215,1610612748,Heat,MIA,Miami,240:00,36,66,0.545,13,35,0.371,19,22,0.864,4,19,23,19,5,4,23,20,104,-8
22200220,1610612756,Suns,PHX,Phoenix,240:00,44,86,0.512,21,40,0.525,21,25,0.84,8,39,47,33,5,8,15,22,130,11
22200220,1610612744,Warriors,GSW,Golden State,240:00,42,92,0.457,18,42,0.429,17,17,1.0,6,34,40,30,5,3,17,23,119,-11
22200217,1610612740,Pelicans,NOP,New Orleans,240:00,43,85,0.506,17,33,0.515,21,24,0.875,12,34,46,30,4,6,13,18,124,14
22200217,1610612741,Bulls,CHI,Chicago,240:00,44,89,0.494,11,32,0.344,11,17,0.647,7,30,37,25,2,1,12,18,110,-14
22200218,1610612745,Rockets,HOU,Houston,240:00,35,75,0.467,10,22,0.455,21,24,0.875,9,47,56,21,1,19,20,19,101,9
22200218,1610612742,Mavericks,DAL,Dallas,240:00,31,102,0.304,12,55,0.218,18,19,0.947,13,25,38,21,9,2,6,19,92,-9
22200214,1610612738,Celtics,BOS,Boston,240:00,48,88,0.545,21,46,0.457,9,10,0.9,6,43,49,29,4,8,14,20,126,25
22200214,1610612737,Hawks,ATL,Atlanta,240:00,42,101,0.416,7,32,0.219,10,13,0.769,14,31,45,21,5,5,9,11,101,-25
22200216,1610612749,Bucks,MIL,Milwaukee,240:00,41,86,0.477,16,39,0.41,15,27,0.556,13,39,52,26,5,6,14,16,113,15
22200216,1610612739,Cavaliers,CLE,Cleveland,240:00,36,84,0.429,12,28,0.429,14,17,0.824,6,28,34,22,7,7,8,18,98,-15
22200219,1610612752,Knicks,NYK,New York,240:00,37,84,0.44,8,34,0.235,24,31,0.774,6,34,40,24,12,5,7,18,106,3
22200219,1610612743,Nuggets,DEN,Denver,240:00,36,82,0.439,14,38,0.368,17,20,0.85,8,34,42,18,3,5,15,25,103,-3
22200211,1610612754,Pacers,IND,Indiana,240:00,44,82,0.537,11,28,0.393,26,31,0.839,7,27,34,27,11,9,12,18,125,12
22200211,1610612766,Hornets,CHA,Charlotte,240:00,43,94,0.457,12,33,0.364,15,18,0.833,14,30,44,29,8,4,17,23,113,-12
22200212,1610612753,Magic,ORL,Orlando,240:00,42,93,0.452,9,35,0.257,15,17,0.882,12,35,47,21,6,5,16,26,108,-18
22200212,1610612750,Timberwolves,MIN,Minnesota,240:00,46,88,0.523,12,36,0.333,22,28,0.786,8,32,40,28,15,6,10,15,126,18
22200213,1610612764,Wizards,WAS,Washington,240:00,44,86,0.512,17,34,0.5,15,17,0.882,11,30,41,32,8,5,19,20,120,-1
22200213,1610612760,Thunder,OKC,Oklahoma City,240:00,44,81,0.543,16,31,0.516,17,26,0.654,9,28,37,24,4,7,15,22,121,1
22200210,1610612758,Kings,SAC,Sacramento,240:00,56,94,0.596,20,41,0.488,21,25,0.84,9,34,43,39,9,4,16,24,153,32
22200210,1610612751,Nets,BKN,Brooklyn,240:00,40,81,0.494,11,28,0.393,30,33,0.909,3,26,29,25,5,3,17,18,121,-32
22200208,1610612762,Jazz,UTA,Utah,240:00,36,83,0.434,14,43,0.326,25,30,0.833,15,34,49,29,7,5,20,22,111,-7
22200208,1610612752,Knicks,NYK,New York,240:00,44,93,0.473,11,32,0.344,19,25,0.76,13,30,43,26,10,3,12,25,118,7
22200206,1610612740,Pelicans,NOP,New Orleans,240:00,43,91,0.473,18,38,0.474,9,12,0.75,7,36,43,31,2,8,10,20,113,11
22200206,1610612763,Grizzlies,MEM,Memphis,240:00,38,92,0.413,9,35,0.257,17,25,0.68,14,37,51,16,6,8,11,17,102,-11
22200199,1610612761,Raptors,TOR,Toronto,240:00,40,82,0.488,8,27,0.296,27,28,0.964,12,30,42,27,7,8,17,27,115,4
22200199,1610612765,Pistons,DET,Detroit,240:00,35,77,0.455,10,31,0.323,31,43,0.721,11,28,39,23,8,2,19,23,111,-4
22200202,1610612756,Suns,PHX,Phoenix,240:00,48,99,0.485,14,36,0.389,2,4,0.5,20,25,45,22,9,4,11,22,112,-1
22200202,1610612748,Heat,MIA,Miami,240:00,38,83,0.458,15,33,0.455,22,25,0.88,17,25,42,23,6,4,14,10,113,1
22200201,1610612760,Thunder,OKC,Oklahoma City,240:00,47,98,0.48,11,30,0.367,17,21,0.81,10,41,51,21,4,6,19,21,122,-4
22200201,1610612738,Celtics,BOS,Boston,240:00,46,96,0.479,10,37,0.27,24,29,0.828,10,36,46,25,15,7,14,20,126,4
22200196,1610612743,Nuggets,DEN,Denver,240:00,48,80,0.6,13,27,0.481,17,21,0.81,5,31,36,33,11,3,16,17,126,23
22200196,1610612741,Bulls,CHI,Chicago,240:00,40,81,0.494,6,22,0.273,17,21,0.81,8,28,36,24,9,4,18,19,103,-23
22200195,1610612762,Jazz,UTA,Utah,240:00,37,94,0.394,11,37,0.297,13,23,0.565,18,32,50,23,3,4,17,17,98,-7
22200195,1610612755,76ers,PHI,Philadelphia,240:00,40,83,0.482,4,23,0.174,21,26,0.808,8,31,39,21,12,14,12,19,105,7
22200194,1610612764,Wizards,WAS,Washington,240:00,36,86,0.419,19,40,0.475,11,21,0.524,9,38,47,26,9,6,15,15,102,10
22200194,1610612763,Grizzlies,MEM,Memphis,240:00,38,96,0.396,9,28,0.321,7,10,0.7,14,37,51,21,7,6,16,24,92,-10
22200193,1610612750,Timberwolves,MIN,Minnesota,240:00,46,82,0.561,12,24,0.5,25,34,0.735,11,36,47,30,5,4,13,30,129,5
22200193,1610612739,Cavaliers,CLE,Cleveland,240:00,40,89,0.449,17,34,0.5,27,39,0.692,16,24,40,22,6,1,10,22,124,-5
22200198,1610612747,Lakers,LAL,Los Angeles,240:00,44,91,0.484,11,27,0.407,17,20,0.85,12,33,45,25,3,2,9,22,116,13
22200198,1610612751,Nets,BKN,Brooklyn,240:00,36,80,0.45,7,27,0.259,24,31,0.774,8,33,41,22,5,5,12,17,103,-13
22200192,1610612760,Thunder,OKC,Oklahoma City,240:00,55,88,0.625,17,31,0.548,18,20,0.9,4,34,38,31,9,5,19,27,145,10
22200192,1610612752,Knicks,NYK,New York,240:00,48,97,0.495,10,31,0.323,29,33,0.879,13,22,35,25,13,2,13,18,135,-10
22200197,1610612758,Kings,SAC,Sacramento,240:00,47,91,0.516,16,37,0.432,12,19,0.632,9,36,45,31,8,2,15,17,122,7
22200197,1610612744,Warriors,GSW,Golden State,240:00,42,90,0.467,16,47,0.34,15,16,0.938,8,35,43,27,5,5,18,20,115,-7
22200184,1610612746,Clippers,LAC,LA,240:00,34,85,0.4,11,31,0.355,16,20,0.8,10,36,46,22,4,6,16,17,95,-15
22200184,1610612751,Nets,BKN,Brooklyn,240:00,40,83,0.482,16,35,0.457,14,21,0.667,6,35,41,27,9,6,12,18,110,15
22200187,1610612761,Raptors,TOR,Toronto,240:00,37,94,0.394,7,35,0.2,23,29,0.793,16,27,43,14,12,8,12,18,104,-14
22200187,1610612754,Pacers,IND,Indiana,240:00,41,82,0.5,19,43,0.442,17,23,0.739,11,40,51,33,4,6,21,23,118,14
22200190,1610612757,Trail Blazers,POR,Portland,240:00,36,80,0.45,13,31,0.419,27,35,0.771,12,32,44,20,6,2,12,21,112,-5
22200190,1610612742,Mavericks,DAL,Dallas,240:00,41,81,0.506,14,43,0.326,21,26,0.808,7,33,40,26,8,2,11,27,117,5
22200185,1610612764,Wizards,WAS,Washington,240:00,44,88,0.5,16,36,0.444,17,20,0.85,6,40,46,27,6,8,9,14,121,9
22200185,1610612762,Jazz,UTA,Utah,240:00,44,94,0.468,14,40,0.35,10,11,0.909,7,35,42,33,4,3,12,17,112,-9
22200186,1610612765,Pistons,DET,Detroit,240:00,37,89,0.416,16,38,0.421,18,21,0.857,11,39,50,23,4,3,14,23,108,-9
22200186,1610612738,Celtics,BOS,Boston,240:00,39,91,0.429,18,48,0.375,21,24,0.875,9,33,42,27,6,4,7,17,117,9
22200191,1610612740,Pelicans,NOP,New Orleans,240:00,42,86,0.488,8,29,0.276,27,31,0.871,12,24,36,28,13,1,12,23,119,13
22200191,1610612745,Rockets,HOU,Houston,240:00,40,79,0.506,12,36,0.333,14,18,0.778,10,33,43,24,7,4,26,23,106,-13
22200188,1610612755,76ers,PHI,Philadelphia,240:00,44,80,0.55,8,24,0.333,25,31,0.806,2,29,31,24,10,5,12,26,121,12
22200188,1610612737,Hawks,ATL,Atlanta,240:00,40,89,0.449,6,24,0.25,23,27,0.852,12,31,43,20,4,2,18,19,109,-12
22200189,1610612748,Heat,MIA,Miami,240:00,49,93,0.527,16,41,0.39,18,21,0.857,9,37,46,32,7,5,12,19,132,17
22200189,1610612766,Hornets,CHA,Charlotte,240:00,46,90,0.511,9,31,0.29,14,16,0.875,4,33,37,25,4,3,12,21,115,-17
22200181,1610612750,Timberwolves,MIN,Minnesota,240:00,37,79,0.468,10,30,0.333,19,22,0.864,7,26,33,29,10,4,14,25,103,-11
22200181,1610612763,Grizzlies,MEM,Memphis,240:00,44,88,0.5,7,33,0.212,19,27,0.704,15,31,46,25,8,3,13,19,114,11
22200180,1610612759,Spurs,SAS,San Antonio,240:00,43,85,0.506,12,31,0.387,13,15,0.867,9,41,50,22,3,13,19,22,111,18
22200180,1610612749,Bucks,MIL,Milwaukee,240:00,32,98,0.327,12,43,0.279,17,23,0.739,21,27,48,22,7,5,13,14,93,-18
22200176,1610612743,Nuggets,DEN,Denver,240:00,42,92,0.457,12,29,0.414,16,20,0.8,11,27,38,26,3,1,5,16,112,-19
22200176,1610612738,Celtics,BOS,Boston,240:00,50,90,0.556,16,37,0.432,15,20,0.75,10,36,46,30,3,5,7,19,131,19
22200182,1610612744,Warriors,GSW,Golden State,240:00,40,82,0.488,15,36,0.417,11,14,0.786,8,36,44,29,5,3,14,27,106,5
22200182,1610612739,Cavaliers,CLE,Cleveland,240:00,37,92,0.402,8,30,0.267,19,26,0.731,14,32,46,25,6,3,10,17,101,-5
22200178,1610612752,Knicks,NYK,New York,240:00,42,94,0.447,10,40,0.25,27,29,0.931,16,31,47,23,7,3,11,31,121,9
22200178,1610612765,Pistons,DET,Detroit,240:00,37,80,0.463,7,31,0.226,31,41,0.756,12,31,43,22,6,6,15,23,112,-9
22200183,1610612758,Kings,SAC,Sacramento,240:00,45,87,0.517,12,36,0.333,18,21,0.857,10,30,40,27,10,4,15,17,120,6
22200183,1610612747,Lakers,LAL,Los Angeles,240:00,42,88,0.477,10,25,0.4,20,26,0.769,14,27,41,22,11,5,14,22,114,-6
22200177,1610612756,Suns,PHX,Phoenix,240:00,38,95,0.4,13,42,0.31,8,9,0.889,11,27,38,22,7,4,11,14,97,-17
22200177,1610612753,Magic,ORL,Orlando,240:00,43,82,0.524,15,33,0.455,13,15,0.867,9,41,50,23,2,4,13,11,114,17
22200179,1610612761,Raptors,TOR,Toronto,240:00,38,88,0.432,11,30,0.367,26,36,0.722,14,25,39,20,13,4,16,16,113,-19
22200179,1610612760,Thunder,OKC,Oklahoma City,240:00,52,93,0.559,15,36,0.417,13,17,0.765,15,29,44,31,10,6,19,27,132,19
22200174,1610612748,Heat,MIA,Miami,265:00,39,90,0.433,10,36,0.278,29,36,0.806,8,30,38,21,9,1,10,25,117,5
22200174,1610612766,Hornets,CHA,Charlotte,265:00,43,88,0.489,14,39,0.359,12,20,0.6,8,42,50,23,4,2,20,30,112,-5
22200175,1610612757,Trail Blazers,POR,Portland,240:00,37,85,0.435,12,34,0.353,20,26,0.769,11,35,46,25,8,2,8,14,106,11
22200175,1610612740,Pelicans,NOP,New Orleans,240:00,33,79,0.418,10,28,0.357,19,24,0.792,9,36,45,19,3,5,17,21,95,-11
22200172,1610612764,Wizards,WAS,Washington,240:00,41,84,0.488,12,30,0.4,19,20,0.95,8,44,52,25,5,5,17,21,113,8
22200172,1610612742,Mavericks,DAL,Dallas,240:00,37,86,0.43,18,47,0.383,13,21,0.619,7,34,41,19,9,1,12,13,105,-8
22200171,1610612758,Kings,SAC,Sacramento,240:00,40,76,0.526,17,39,0.436,30,35,0.857,2,22,24,30,12,4,9,20,127,7
22200171,1610612739,Cavaliers,CLE,Cleveland,240:00,46,86,0.535,11,26,0.423,17,20,0.85,12,30,42,24,4,1,18,23,120,-7
22200165,1610612761,Raptors,TOR,Toronto,240:00,42,102,0.412,15,44,0.341,17,20,0.85,22,28,50,19,12,9,13,26,116,7
22200165,1610612745,Rockets,HOU,Houston,240:00,37,84,0.44,9,35,0.257,26,31,0.839,16,33,49,29,9,7,16,18,109,-7
22200159,1610612757,Trail Blazers,POR,Portland,240:00,40,75,0.533,11,34,0.324,14,25,0.56,8,37,45,28,5,4,17,19,105,10
22200159,1610612766,Hornets,CHA,Charlotte,240:00,34,91,0.374,10,40,0.25,17,24,0.708,20,22,42,21,10,3,11,22,95,-10
22200161,1610612753,Magic,ORL,Orlando,240:00,36,73,0.493,8,21,0.381,14,21,0.667,4,45,49,20,1,6,18,20,94,7
22200161,1610612742,Mavericks,DAL,Dallas,240:00,32,85,0.376,11,42,0.262,12,19,0.632,4,25,29,17,14,4,4,19,87,-7
22200169,1610612759,Spurs,SAS,San Antonio,265:00,47,98,0.48,12,37,0.324,16,23,0.696,13,26,39,30,8,2,12,17,122,-2
22200169,1610612763,Grizzlies,MEM,Memphis,265:00,50,98,0.51,14,32,0.438,10,13,0.769,18,35,53,24,4,2,19,22,124,2
22200167,1610612756,Suns,PHX,Phoenix,240:00,47,97,0.485,16,35,0.457,19,20,0.95,10,26,36,31,10,3,11,21,129,12
22200167,1610612750,Timberwolves,MIN,Minnesota,240:00,41,78,0.526,9,27,0.333,26,32,0.813,8,30,38,26,4,6,19,22,117,-12
