GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,STARTERS_BENCH,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
22201149,1610612760,Thunder,OKC,Oklahoma City,Starters,152:43,30,60,0.5,1,11,0.091,25,29,0.862,7,28,35,15,6,1,8,16,86
22201149,1610612754,IND,Indiana,pacers,Bench,89:50,19,39,0.487,4,15,0.267,12,17,0.706,6,16,22,15,4,2,8,9,54
22201149,1610612760,OKC,Oklahoma City,thunder,Bench,87:17,12,28,0.429,3,19,0.158,4,5,0.8,4,6,10,6,4,2,2,8,31
22201156,1610612746,Clippers,LAC,LA,Starters,108:31,17,41,0.415,4,15,0.267,6,8,0.75,5,21,26,14,5,5,10,5,44
22201156,1610612763,Grizzlies,MEM,Memphis,Starters,147:42,28,61,0.459,3,16,0.188,8,12,0.667,6,22,28,16,9,5,8,9,67
22201156,1610612746,LAC,LA,clippers,Bench,131:29,17,49,0.347,7,20,0.35,9,10,0.9,7,17,24,12,0,3,7,9,50
22201156,1610612763,MEM,Memphis,grizzlies,Bench,92:18,15,35,0.429,6,17,0.353,5,5,1.0,6,17,23,9,2,2,6,7,41
22201146,1610612738,Celtics,BOS,Boston,Starters,137:06,36,62,0.581,19,31,0.613,11,12,0.917,2,24,26,17,2,1,3,7,102
22201146,1610612749,Bucks,MIL,Milwaukee,Starters,110:32,22,58,0.379,4,17,0.235,6,7,0.857,8,16,24,10,2,1,6,5,54
22201146,1610612738,BOS,Boston,celtics,Bench,102:55,15,29,0.517,3,12,0.25,5,8,0.625,5,16,21,11,6,4,5,11,38
22201146,1610612749,MIL,Milwaukee,bucks,Bench,129:28,16,43,0.372,10,26,0.385,3,6,0.5,7,14,21,12,2,0,7,11,45
22201145,1610612757,Trail Blazers,POR,Portland,Starters,186:29,24,78,0.308,8,32,0.25,9,10,0.9,8,29,37,16,3,5,14,9,65
22201145,1610612758,Kings,SAC,Sacramento,Starters,124:01,25,50,0.5,8,23,0.348,12,16,0.75,7,21,28,18,3,1,5,5,70
22201145,1610612757,POR,Portland,blazers,Bench,53:31,6,15,0.4,1,7,0.143,2,2,1.0,0,8,8,2,2,1,0,6,15
22201145,1610612758,SAC,Sacramento,kings,Bench,115:59,17,42,0.405,10,25,0.4,6,8,0.75,3,28,31,12,6,3,3,6,50
22201138,1610612748,Heat,MIA,Miami,Starters,152:55,25,55,0.455,7,22,0.318,6,8,0.75,2,21,23,16,4,0,5,5,63
22201138,1610612752,Knicks,NYK,New York,Starters,133:37,19,46,0.413,8,21,0.381,6,10,0.6,6,20,26,9,1,2,10,9,52
22201138,1610612748,MIA,Miami,heat,Bench,87:05,10,24,0.417,6,17,0.353,3,6,0.5,4,8,12,4,1,0,6,13,29
22201138,1610612752,NYK,New York,knicks,Bench,106:23,19,30,0.633,5,10,0.5,6,13,0.462,3,18,21,13,7,1,5,5,49
22201136,1610612749,Bucks,MIL,Milwaukee,Starters,149:25,47,71,0.662,5,14,0.357,22,28,0.786,11,26,37,26,4,4,12,9,121
22201136,1610612754,Pacers,IND,Indiana,Starters,156:02,35,69,0.507,10,20,0.5,13,18,0.722,3,15,18,23,6,4,4,14,93
22201136,1610612749,MIL,Milwaukee,bucks,Bench,90:34,11,22,0.5,5,11,0.455,1,2,0.5,3,12,15,2,1,1,6,9,28
22201136,1610612754,IND,Indiana,pacers,Bench,83:58,18,32,0.563,4,10,0.4,3,4,0.75,7,4,11,13,3,0,4,11,43
22201144,1610612750,Timberwolves,MIN,Minnesota,Starters,165:14,31,65,0.477,9,28,0.321,5,7,0.714,12,23,35,14,4,1,14,18,76
22201144,1610612756,Suns,PHX,Phoenix,Starters,161:21,29,70,0.414,5,16,0.313,21,26,0.808,6,20,26,15,9,4,6,11,84
22201144,1610612750,MIN,Minnesota,timberwolves,Bench,74:46,9,25,0.36,3,7,0.429,3,5,0.6,4,15,19,10,0,3,7,6,24
22201144,1610612756,PHX,Phoenix,suns,Bench,78:39,11,26,0.423,1,4,0.25,0,1,0.0,9,13,22,8,2,4,2,5,23
22201139,1610612742,Mavericks,DAL,Dallas,Starters,157:33,29,63,0.46,13,34,0.382,7,10,0.7,3,23,26,17,2,1,10,15,78
22201139,1610612755,76ers,PHI,Philadelphia,Starters,157:36,24,54,0.444,7,21,0.333,22,25,0.88,4,23,27,21,7,1,7,12,77
22201139,1610612742,DAL,Dallas,mavericks,Bench,82:27,9,20,0.45,5,12,0.417,7,8,0.875,5,9,14,7,1,2,4,7,30
22201139,1610612755,PHI,Philadelphia,sixers,Bench,82:24,13,26,0.5,10,15,0.667,3,5,0.6,7,9,16,5,2,3,3,7,39
22201141,1610612746,Clippers,LAC,LA,Starters,140:28,24,42,0.571,9,18,0.5,18,25,0.72,2,16,18,16,2,3,7,10,75
22201141,1610612763,Grizzlies,MEM,Memphis,Starters,165:34,41,76,0.539,7,23,0.304,22,26,0.846,10,21,31,21,6,4,11,14,111
22201141,1610612746,LAC,LA,clippers,Bench,99:33,24,36,0.667,13,19,0.684,5,6,0.833,1,13,14,12,6,1,8,11,66
22201141,1610612763,MEM,Memphis,grizzlies,Bench,74:26,8,19,0.421,4,9,0.444,1,2,0.5,4,10,14,5,2,0,2,6,21
22201142,1610612760,Thunder,OKC,Oklahoma City,Starters,175:17,30,68,0.441,6,19,0.316,18,23,0.783,8,21,29,16,6,1,8,12,84
22201142,1610612765,Pistons,DET,Detroit,Starters,135:17,23,49,0.469,7,16,0.438,4,4,1.0,2,24,26,18,1,2,10,14,57
22201142,1610612760,OKC,Oklahoma City,thunder,Bench,64:43,9,19,0.474,4,10,0.4,1,2,0.5,2,7,9,3,1,2,1,6,23
22201142,1610612765,DET,Detroit,pistons,Bench,104:43,17,31,0.548,9,17,0.529,6,10,0.6,8,8,16,9,0,1,7,8,49
22201143,1610612759,Spurs,SAS,San Antonio,Starters,137:34,27,56,0.482,4,18,0.222,9,12,0.75,4,12,16,16,8,3,7,10,67
22201143,1610612762,Jazz,UTA,Utah,Starters,116:36,26,51,0.51,8,21,0.381,10,11,0.909,6,13,19,15,1,5,8,6,70
22201143,1610612759,SAS,San Antonio,spurs,Bench,102:26,18,39,0.462,6,17,0.353,8,9,0.889,5,18,23,15,2,1,8,6,50
22201143,1610612762,UTA,Utah,jazz,Bench,123:24,23,39,0.59,4,10,0.4,8,9,0.889,2,24,26,13,4,1,8,11,58
22201134,1610612760,Thunder,OKC,Oklahoma City,Starters,150:20,41,70,0.586,9,22,0.409,23,29,0.793,4,24,28,20,5,1,8,11,114
22201134,1610612766,Hornets,CHA,Charlotte,Starters,162:40,39,70,0.557,12,25,0.48,15,23,0.652,9,19,28,24,6,6,10,18,105
22201134,1610612760,OKC,Oklahoma City,thunder,Bench,89:40,9,26,0.346,2,8,0.25,0,0,0.0,3,8,11,5,6,2,3,10,20
22201134,1610612766,CHA,Charlotte,hornets,Bench,77:20,13,24,0.542,2,10,0.2,4,7,0.571,6,18,24,10,0,1,8,6,32
22201133,1610612753,Magic,ORL,Orlando,Starters,144:44,28,63,0.444,11,31,0.355,10,13,0.769,4,21,25,17,5,4,6,8,77
22201133,1610612763,Grizzlies,MEM,Memphis,Starters,162:38,33,68,0.485,7,25,0.28,14,19,0.737,4,28,32,17,7,3,13,12,87
22201133,1610612753,ORL,Orlando,magic,Bench,95:16,13,37,0.351,3,18,0.167,2,2,1.0,4,18,22,7,4,4,10,7,31
22201133,1610612763,MEM,Memphis,grizzlies,Bench,77:22,9,20,0.45,5,9,0.556,3,4,0.75,3,14,17,9,4,3,3,5,26
22201135,1610612740,Pelicans,NOP,New Orleans,Starters,171:27,31,67,0.463,11,20,0.55,13,14,0.929,7,20,27,22,3,3,14,12,86
22201135,1610612744,Warriors,GSW,Golden State,Starters,158:04,33,59,0.559,15,31,0.484,9,12,0.75,4,23,27,25,8,2,12,12,90
22201135,1610612740,NOP,New Orleans,pelicans,Bench,68:33,11,23,0.478,1,7,0.143,0,0,0.0,4,10,14,8,3,1,3,6,23
22201135,1610612744,GSW,Golden State,warriors,Bench,81:56,10,23,0.435,3,9,0.333,7,10,0.7,7,7,14,7,3,2,6,6,30
22201131,1610612737,Hawks,ATL,Atlanta,Starters,167:26,28,68,0.412,8,16,0.5,12,18,0.667,8,20,28,19,3,0,9,8,76
22201131,1610612739,Cavaliers,CLE,Cleveland,Starters,196:06,41,80,0.513,7,20,0.35,15,22,0.682,10,25,35,19,4,6,6,17,104
22201131,1610612737,ATL,Atlanta,hawks,Bench,72:34,13,21,0.619,4,11,0.364,14,15,0.933,6,17,23,6,2,3,3,8,44
22201131,1610612739,CLE,Cleveland,cavaliers,Bench,43:54,6,13,0.462,2,5,0.4,0,0,0.0,0,5,5,1,1,0,2,7,14
22201130,1610612738,Celtics,BOS,Boston,Starters,138:27,29,61,0.475,8,28,0.286,6,6,1.0,1,18,19,18,3,5,9,9,72
22201130,1610612764,Wizards,WAS,Washington,Starters,162:45,41,68,0.603,10,24,0.417,7,11,0.636,3,30,33,24,5,3,5,6,99
22201130,1610612738,BOS,Boston,celtics,Bench,101:33,16,32,0.5,3,16,0.188,4,5,0.8,6,13,19,11,2,3,3,5,39
22201130,1610612764,WAS,Washington,wizards,Bench,77:15,13,31,0.419,3,13,0.231,2,2,1.0,3,7,10,9,2,0,4,7,31
22201132,1610612748,Heat,MIA,Miami,Starters,134:03,24,56,0.429,8,19,0.421,10,11,0.909,6,18,24,14,3,2,6,6,66
22201132,1610612761,Raptors,TOR,Toronto,Starters,174:49,35,68,0.515,6,26,0.231,8,8,1.0,11,21,32,29,6,3,6,10,84
22201132,1610612748,MIA,Miami,heat,Bench,105:58,8,24,0.333,2,14,0.143,8,8,1.0,6,13,19,4,3,1,9,4,26
22201132,1610612761,TOR,Toronto,raptors,Bench,65:11,10,25,0.4,2,10,0.2,0,1,0.0,4,11,15,3,2,4,3,3,22
22201128,1610612750,Timberwolves,MIN,Minnesota,Starters,176:56,30,57,0.526,5,12,0.417,19,28,0.679,9,21,30,27,5,2,4,20,84
22201128,1610612758,Kings,SAC,Sacramento,Starters,164:52,31,61,0.508,5,20,0.25,21,26,0.808,7,21,28,12,2,1,5,17,88
22201128,1610612750,MIN,Minnesota,timberwolves,Bench,63:04,14,29,0.483,4,12,0.333,3,6,0.5,2,8,10,6,1,1,2,7,35
22201128,1610612758,SAC,Sacramento,kings,Bench,75:09,8,23,0.348,0,7,0.0,11,14,0.786,5,9,14,4,2,3,5,6,27
22201119,1610612761,Raptors,TOR,Toronto,Starters,164:24,39,82,0.476,10,24,0.417,13,14,0.929,12,28,40,17,9,5,9,14,101
22201119,1610612764,Wizards,WAS,Washington,Starters,171:06,27,64,0.422,11,26,0.423,10,15,0.667,9,24,33,20,5,1,12,8,75
22201119,1610612761,TOR,Toronto,raptors,Bench,75:36,6,16,0.375,1,7,0.143,0,2,0.0,6,7,13,5,4,1,2,5,13
22201119,1610612764,WAS,Washington,wizards,Bench,68:54,11,22,0.5,5,10,0.5,2,5,0.4,3,9,12,5,1,1,4,4,29
22201121,1610612744,Warriors,GSW,Golden State,Starters,157:24,20,54,0.37,10,27,0.37,2,4,0.5,2,25,27,20,5,1,13,15,52
22201121,1610612750,Timberwolves,MIN,Minnesota,Starters,142:23,15,46,0.326,10,27,0.37,10,20,0.5,6,24,30,10,5,1,13,16,50
22201121,1610612744,GSW,Golden State,warriors,Bench,82:36,14,28,0.5,5,13,0.385,11,13,0.846,4,6,10,5,4,1,3,4,44
22201121,1610612750,MIN,Minnesota,timberwolves,Bench,97:37,19,34,0.559,7,13,0.538,4,5,0.8,3,16,19,15,5,1,4,4,49
22201115,1610612737,Hawks,ATL,Atlanta,Starters,163:32,30,67,0.448,5,19,0.263,20,24,0.833,9,26,35,23,3,4,9,10,85
22201115,1610612763,Grizzlies,MEM,Memphis,Starters,151:02,35,59,0.593,6,14,0.429,12,15,0.8,3,21,24,19,7,7,9,15,88
22201115,1610612737,ATL,Atlanta,hawks,Bench,76:28,15,31,0.484,2,12,0.167,2,2,1.0,5,8,13,4,1,1,1,5,34
22201115,1610612763,MEM,Memphis,grizzlies,Bench,88:58,13,30,0.433,7,19,0.368,2,4,0.5,3,12,15,9,1,0,2,7,35
22201114,1610612741,Bulls,CHI,Chicago,Starters,137:25,28,49,0.571,6,14,0.429,8,10,0.8,3,16,19,21,3,1,5,10,70
22201114,1610612747,Lakers,LAL,Los Angeles,Starters,160:51,25,46,0.543,7,19,0.368,10,15,0.667,5,20,25,18,5,3,11,13,67
22201114,1610612741,CHI,Chicago,bulls,Bench,102:35,19,38,0.5,8,17,0.471,2,3,0.667,5,18,23,11,5,1,4,13,48
22201114,1610612747,LAL,Los Angeles,lakers,Bench,79:09,13,29,0.448,6,17,0.353,9,13,0.692,3,10,13,6,0,1,7,5,41
22201117,1610612739,Cavaliers,CLE,Cleveland,Starters,157:57,31,56,0.554,5,14,0.357,19,22,0.864,12,19,31,16,3,7,6,9,86
22201117,1610612745,Rockets,HOU,Houston,Starters,167:45,29,62,0.468,6,20,0.3,11,14,0.786,7,13,20,15,4,1,9,14,75
22201117,1610612739,CLE,Cleveland,cavaliers,Bench,82:03,8,27,0.296,4,16,0.25,2,2,1.0,1,9,10,4,2,0,3,7,22
22201117,1610612745,HOU,Houston,rockets,Bench,72:15,6,18,0.333,0,5,0.0,4,4,1.0,5,11,16,5,2,0,7,8,16
22201111,1610612758,Kings,SAC,Sacramento,Starters,176:55,36,73,0.493,11,31,0.355,11,15,0.733,11,18,29,23,8,0,5,7,94
22201111,1610612762,Jazz,UTA,Utah,Starters,158:58,34,63,0.54,5,17,0.294,9,13,0.692,5,22,27,21,2,5,10,11,82
22201111,1610612758,SAC,Sacramento,kings,Bench,63:05,8,22,0.364,5,12,0.417,6,6,1.0,3,10,13,7,3,1,3,6,27
22201111,1610612762,UTA,Utah,jazz,Bench,81:02,13,28,0.464,4,11,0.364,1,3,0.333,6,12,18,9,1,2,6,3,31
22201112,1610612740,Pelicans,NOP,New Orleans,Starters,161:03,41,71,0.577,17,25,0.68,7,7,1.0,8,25,33,28,7,3,8,15,106
22201112,1610612746,Clippers,LAC,LA,Starters,117:01,20,43,0.465,4,15,0.267,12,15,0.8,1,18,19,13,3,2,8,6,56
22201112,1610612740,NOP,New Orleans,pelicans,Bench,78:57,10,25,0.4,4,9,0.444,1,2,0.5,4,8,12,8,4,0,7,6,25
22201112,1610612746,LAC,LA,clippers,Bench,122:59,19,32,0.594,11,18,0.611,5,6,0.833,1,11,12,16,6,4,11,8,54
22201107,1610612737,Hawks,ATL,Atlanta,Starters,147:53,32,56,0.571,3,9,0.333,14,16,0.875,7,21,28,23,5,4,7,7,81
22201107,1610612754,Pacers,IND,Indiana,Starters,128:57,26,45,0.578,5,15,0.333,3,3,1.0,5,8,13,21,5,3,7,9,60
22201107,1610612737,ATL,Atlanta,hawks,Bench,92:07,21,40,0.525,12,21,0.571,8,9,0.889,8,6,14,10,5,4,4,7,62
22201107,1610612754,IND,Indiana,pacers,Bench,111:03,26,51,0.51,9,22,0.409,9,9,1.0,5,14,19,12,2,4,10,9,70
22201110,1610612755,76ers,PHI,Philadelphia,Starters,154:41,30,58,0.517,13,25,0.52,15,18,0.833,4,21,25,13,2,3,7,8,88
22201110,1610612756,Suns,PHX,Phoenix,Starters,129:51,25,51,0.49,8,14,0.571,14,16,0.875,11,14,25,21,1,7,5,11,72
22201110,1610612755,PHI,Philadelphia,sixers,Bench,85:20,4,20,0.2,0,6,0.0,9,9,1.0,4,7,11,8,1,4,5,8,17
22201110,1610612756,PHX,Phoenix,suns,Bench,110:09,22,42,0.524,7,18,0.389,2,3,0.667,2,18,20,14,3,2,2,11,53
22201109,1610612743,Nuggets,DEN,Denver,Starters,146:02,34,68,0.5,10,27,0.37,18,23,0.783,6,28,34,22,3,2,8,9,96
22201109,1610612749,Bucks,MIL,Milwaukee,Starters,134:46,30,63,0.476,6,23,0.261,13,15,0.867,2,23,25,18,7,2,6,10,79
22201109,1610612743,DEN,Denver,nuggets,Bench,93:58,13,21,0.619,5,9,0.556,2,5,0.4,1,13,14,6,1,1,2,9,33
22201109,1610612749,MIL,Milwaukee,bucks,Bench,105:14,9,25,0.36,3,13,0.231,6,6,1.0,2,13,15,8,0,0,4,9,27
22201108,1610612748,Heat,MIA,Miami,Starters,141:38,26,53,0.491,6,15,0.4,9,11,0.818,6,10,16,12,4,1,8,8,67
22201108,1610612751,Nets,BKN,Brooklyn,Starters,157:56,31,62,0.5,12,27,0.444,17,19,0.895,8,21,29,25,4,3,4,13,91
22201108,1610612748,MIA,Miami,heat,Bench,98:22,12,27,0.444,6,15,0.4,3,3,1.0,2,14,16,10,1,3,4,11,33
22201108,1610612751,BKN,Brooklyn,nets,Bench,82:04,13,27,0.481,6,13,0.462,6,6,1.0,9,7,16,5,2,3,2,5,38
22201104,1610612741,Bulls,CHI,Chicago,Starters,127:44,28,52,0.538,10,17,0.588,10,12,0.833,5,23,28,17,3,5,10,8,76
22201104,1610612757,Trail Blazers,POR,Portland,Starters,126:39,21,45,0.467,5,17,0.294,9,11,0.818,3,14,17,13,5,3,9,4,56
22201104,1610612741,CHI,Chicago,bulls,Bench,112:17,20,32,0.625,7,11,0.636,1,2,0.5,6,13,19,16,3,3,6,11,48
22201104,1610612757,POR,Portland,blazers,Bench,113:21,16,41,0.39,1,14,0.071,7,7,1.0,5,9,14,10,5,2,3,10,40
22201102,1610612749,Bucks,MIL,Milwaukee,Starters,127:22,40,62,0.645,17,29,0.586,9,12,0.75,7,25,32,25,5,9,9,9,106
22201102,1610612762,Jazz,UTA,Utah,Starters,115:30,23,57,0.404,6,18,0.333,16,22,0.727,11,13,24,15,4,2,8,10,68
22201102,1610612749,MIL,Milwaukee,bucks,Bench,112:38,15,37,0.405,5,21,0.238,3,4,0.75,2,16,18,17,1,2,3,11,38
22201102,1610612762,UTA,Utah,jazz,Bench,124:30,17,47,0.362,5,22,0.227,9,12,0.75,9,18,27,13,2,3,3,5,48
22201098,1610612759,Spurs,SAS,San Antonio,Starters,143:54,36,62,0.581,8,19,0.421,5,11,0.455,9,20,29,19,2,0,2,8,85
22201098,1610612764,Wizards,WAS,Washington,Starters,147:47,34,52,0.654,11,19,0.579,10,15,0.667,2,28,30,18,1,7,6,9,89
22201098,1610612759,SAS,San Antonio,spurs,Bench,96:06,15,39,0.385,5,19,0.263,4,4,1.0,2,10,12,16,2,4,3,13,39
22201098,1610612764,WAS,Washington,wizards,Bench,92:13,17,33,0.515,4,11,0.364,9,11,0.818,4,9,13,11,2,1,1,7,47
22201106,1610612747,Lakers,LAL,Los Angeles,Starters,166:21,28,63,0.444,5,18,0.278,15,21,0.714,13,23,36,18,3,4,8,9,76
22201106,1610612760,Thunder,OKC,Oklahoma City,Starters,170:26,31,75,0.413,9,24,0.375,12,13,0.923,10,26,36,19,4,5,6,15,83
22201106,1610612747,LAL,Los Angeles,lakers,Bench,73:39,14,28,0.5,7,16,0.438,5,7,0.714,3,14,17,2,6,0,3,5,40
22201106,1610612760,OKC,Oklahoma City,thunder,Bench,69:34,9,17,0.529,5,12,0.417,5,6,0.833,2,7,9,2,2,0,4,4,28
22201099,1610612761,Raptors,TOR,Toronto,Starters,144:48,28,58,0.483,9,24,0.375,15,19,0.789,6,19,25,18,6,2,8,12,80
22201099,1610612765,Pistons,DET,Detroit,Starters,152:50,24,50,0.48,4,15,0.267,14,16,0.875,5,20,25,18,5,1,17,10,66
22201099,1610612761,TOR,Toronto,raptors,Bench,95:12,13,34,0.382,4,13,0.308,8,10,0.8,9,12,21,7,6,7,3,12,38
22201099,1610612765,DET,Detroit,pistons,Bench,87:10,10,23,0.435,2,10,0.2,9,14,0.643,3,11,14,5,3,3,5,8,31
22201101,1610612742,Mavericks,DAL,Dallas,Starters,150:03,29,55,0.527,5,24,0.208,13,17,0.765,6,26,32,17,2,2,7,6,76
22201101,1610612766,Hornets,CHA,Charlotte,Starters,155:05,32,62,0.516,8,19,0.421,17,22,0.773,3,25,28,25,3,1,6,11,89
22201101,1610612742,DAL,Dallas,mavericks,Bench,89:57,12,29,0.414,4,12,0.333,5,7,0.714,1,12,13,8,1,2,3,13,33
22201101,1610612766,CHA,Charlotte,hornets,Bench,84:55,11,27,0.407,3,9,0.333,3,5,0.6,3,12,15,7,4,3,2,6,28
22201097,1610612738,Celtics,BOS,Boston,Starters,159:01,34,74,0.459,13,31,0.419,14,17,0.824,2,26,28,24,7,2,11,9,95
22201097,1610612754,Pacers,IND,Indiana,Starters,121:26,21,40,0.525,2,13,0.154,7,11,0.636,0,17,17,16,3,1,12,9,51
22201097,1610612738,BOS,Boston,celtics,Bench,80:59,10,19,0.526,5,11,0.455,0,2,0.0,7,14,21,4,4,4,3,6,25
22201097,1610612754,IND,Indiana,pacers,Bench,118:34,18,44,0.409,2,13,0.154,6,11,0.545,6,21,27,8,6,3,5,7,44
