GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,STARTERS_BENCH,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
22201226,1610612763,Grizzlies,MEM,Memphis,Starters,199:13,39,89,0.438,6,34,0.176,13,18,0.722,11,28,39,18,5,4,10,13,97
22201226,1610612760,OKC,Oklahoma City,thunder,Bench,20:29,5,10,0.5,2,7,0.286,0,0,0.0,2,1,3,1,0,1,1,1,12
22201226,1610612763,MEM,Memphis,grizzlies,Bench,40:47,1,3,0.333,1,3,0.333,0,0,0.0,0,4,4,7,3,0,2,3,3
22201225,1610612740,Pelicans,NOP,New Orleans,Starters,181:36,37,80,0.463,3,17,0.176,23,27,0.852,8,34,42,15,11,3,12,17,100
22201225,1610612750,Timberwolves,MIN,Minnesota,Starters,131:49,24,53,0.453,9,24,0.375,18,26,0.692,5,22,27,13,6,5,12,13,75
22201225,1610612740,NOP,New Orleans,pelicans,Bench,58:24,3,10,0.3,0,4,0.0,2,2,1.0,3,4,7,3,2,0,3,7,8
22201225,1610612750,MIN,Minnesota,timberwolves,Bench,108:11,15,29,0.517,4,12,0.333,4,5,0.8,3,12,15,12,1,3,5,9,38
22201219,1610612748,Heat,MIA,Miami,Starters,61:50,6,13,0.462,0,4,0.0,0,1,0.0,3,8,11,9,2,1,5,4,12
22201219,1610612753,Magic,ORL,Orlando,Starters,91:47,14,35,0.4,8,21,0.381,10,11,0.909,3,13,16,9,5,1,4,4,46
22201219,1610612748,MIA,Miami,heat,Bench,178:10,39,70,0.557,18,40,0.45,15,19,0.789,4,29,33,21,8,2,13,16,111
22201219,1610612753,ORL,Orlando,magic,Bench,148:13,24,55,0.436,9,26,0.346,7,13,0.538,10,17,27,20,8,0,10,13,64
22201217,1610612751,Nets,BKN,Brooklyn,Starters,136:22,24,54,0.444,10,23,0.435,14,18,0.778,4,17,21,8,2,5,10,9,72
22201217,1610612755,76ers,PHI,Philadelphia,Starters,107:30,23,46,0.5,3,8,0.375,5,5,1.0,7,13,20,14,6,5,4,8,54
22201217,1610612751,BKN,Brooklyn,nets,Bench,103:38,11,29,0.379,2,9,0.222,9,10,0.9,6,15,21,14,4,1,8,13,33
22201217,1610612755,PHI,Philadelphia,sixers,Bench,132:30,30,55,0.545,11,24,0.458,9,14,0.643,6,24,30,17,4,0,9,15,80
22201229,1610612746,Clippers,LAC,LA,Starters,143:24,26,56,0.464,4,16,0.25,10,15,0.667,9,27,36,16,1,3,7,11,66
22201229,1610612756,Suns,PHX,Phoenix,Starters,145:23,26,63,0.413,11,25,0.44,11,15,0.733,8,20,28,22,4,1,4,11,74
22201229,1610612746,LAC,LA,clippers,Bench,96:36,23,44,0.523,1,7,0.143,6,9,0.667,5,12,17,6,2,2,3,7,53
22201229,1610612756,PHX,Phoenix,suns,Bench,94:37,16,36,0.444,3,12,0.25,5,7,0.714,4,15,19,7,0,2,3,10,40
22201218,1610612739,Cavaliers,CLE,Cleveland,Starters,90:14,11,31,0.355,3,10,0.3,4,5,0.8,6,15,21,11,4,2,8,5,29
22201218,1610612766,Hornets,CHA,Charlotte,Starters,171:00,30,63,0.476,4,22,0.182,19,22,0.864,6,29,35,19,6,2,14,9,83
22201218,1610612739,CLE,Cleveland,cavaliers,Bench,149:46,24,58,0.414,7,27,0.259,11,11,1.0,5,18,23,16,5,3,8,19,66
22201218,1610612766,CHA,Charlotte,hornets,Bench,69:00,7,18,0.389,2,10,0.2,7,8,0.875,4,10,14,4,2,3,4,5,23
22201216,1610612737,Hawks,ATL,Atlanta,Starters,118:43,21,49,0.429,5,18,0.278,6,8,0.75,8,13,21,14,8,0,5,3,53
22201216,1610612738,Celtics,BOS,Boston,Starters,127:50,30,55,0.545,23,42,0.548,6,8,0.75,6,23,29,21,1,1,12,7,89
22201216,1610612737,ATL,Atlanta,hawks,Bench,121:17,23,48,0.479,6,21,0.286,9,11,0.818,8,21,29,13,3,5,4,9,61
22201216,1610612738,BOS,Boston,celtics,Bench,112:10,12,34,0.353,2,12,0.167,5,6,0.833,6,12,18,12,4,2,3,6,31
22201224,1610612742,Mavericks,DAL,Dallas,Starters,165:26,35,80,0.438,14,43,0.326,5,8,0.625,6,28,34,23,2,3,2,12,89
22201224,1610612759,Spurs,SAS,San Antonio,Starters,135:29,34,71,0.479,11,28,0.393,10,16,0.625,5,28,33,17,1,1,6,2,89
22201224,1610612742,DAL,Dallas,mavericks,Bench,74:34,11,28,0.393,3,10,0.3,3,8,0.375,2,10,12,5,2,0,0,9,28
22201224,1610612759,SAS,San Antonio,spurs,Bench,104:31,17,33,0.515,4,10,0.4,11,14,0.786,8,28,36,14,1,2,6,11,49
22201220,1610612752,Knicks,NYK,New York,Starters,169:42,41,84,0.488,14,34,0.412,17,22,0.773,16,23,39,20,6,7,12,17,113
22201220,1610612754,Pacers,IND,Indiana,Starters,147:53,26,49,0.531,8,14,0.571,24,28,0.857,4,20,24,19,5,7,11,13,84
22201220,1610612752,NYK,New York,knicks,Bench,70:18,11,24,0.458,1,6,0.167,0,0,0.0,3,11,14,9,2,1,3,7,23
22201220,1610612754,IND,Indiana,pacers,Bench,92:07,20,40,0.5,11,20,0.55,6,10,0.6,4,16,20,14,3,2,4,11,57
22201213,1610612743,Nuggets,DEN,Denver,Starters,132:27,28,54,0.519,14,30,0.467,7,8,0.875,3,19,22,22,4,3,9,12,77
22201213,1610612762,Jazz,UTA,Utah,Starters,163:25,30,65,0.462,6,19,0.316,19,23,0.826,9,27,36,24,7,2,12,10,85
22201213,1610612743,DEN,Denver,nuggets,Bench,107:33,13,36,0.361,1,16,0.063,10,16,0.625,2,17,19,10,3,6,5,8,37
22201213,1610612762,UTA,Utah,jazz,Bench,76:34,14,35,0.4,5,16,0.313,0,0,0.0,8,15,23,6,2,0,4,8,33
22201215,1610612746,Clippers,LAC,LA,Starters,118:07,27,52,0.519,9,22,0.409,12,12,1.0,7,21,28,16,2,3,7,5,75
22201215,1610612757,Trail Blazers,POR,Portland,Starters,150:08,37,66,0.561,12,23,0.522,12,16,0.75,5,13,18,18,3,1,7,8,98
22201215,1610612746,LAC,LA,clippers,Bench,121:53,22,41,0.537,3,13,0.231,14,18,0.778,6,17,23,14,5,2,5,12,61
22201215,1610612757,POR,Portland,blazers,Bench,89:52,10,23,0.435,2,9,0.222,5,7,0.714,2,14,16,14,5,3,3,12,27
22201214,1610612750,Timberwolves,MIN,Minnesota,Starters,131:28,39,66,0.591,15,27,0.556,8,13,0.615,5,26,31,23,4,6,5,10,101
22201214,1610612759,Spurs,SAS,San Antonio,Starters,139:45,38,68,0.559,10,23,0.435,14,17,0.824,6,21,27,23,1,1,6,8,100
22201214,1610612750,MIN,Minnesota,timberwolves,Bench,108:32,17,35,0.486,9,16,0.563,7,8,0.875,6,8,14,19,4,2,2,8,50
22201214,1610612759,SAS,San Antonio,spurs,Bench,100:15,12,27,0.444,3,6,0.5,4,7,0.571,4,14,18,11,4,3,7,8,31
22201211,1610612744,Warriors,GSW,Golden State,Starters,159:17,31,52,0.596,12,23,0.522,8,9,0.889,7,29,36,29,6,5,15,11,82
22201211,1610612758,Kings,SAC,Sacramento,Starters,139:01,17,54,0.315,5,24,0.208,3,5,0.6,10,6,16,15,6,2,9,7,42
22201211,1610612744,GSW,Golden State,warriors,Bench,80:43,10,26,0.385,4,13,0.308,13,15,0.867,3,8,11,7,0,2,9,11,37
22201211,1610612758,SAC,Sacramento,kings,Bench,100:59,21,44,0.477,6,15,0.4,7,13,0.538,8,16,24,9,4,1,3,9,55
22201206,1610612738,Celtics,BOS,Boston,Starters,137:13,29,48,0.604,9,26,0.346,11,15,0.733,4,24,28,21,3,6,15,7,78
22201206,1610612761,Raptors,TOR,Toronto,Starters,142:41,18,49,0.367,4,15,0.267,9,11,0.818,4,10,14,14,8,1,5,11,49
22201206,1610612738,BOS,Boston,celtics,Bench,102:47,16,33,0.485,6,18,0.333,5,6,0.833,9,16,25,16,1,1,4,7,43
22201206,1610612761,TOR,Toronto,raptors,Bench,97:19,22,44,0.5,5,16,0.313,4,6,0.667,8,13,21,7,4,1,2,6,53
22201208,1610612749,Bucks,MIL,Milwaukee,Starters,148:40,28,59,0.475,14,33,0.424,7,7,1.0,5,16,21,17,4,3,12,12,77
22201208,1610612763,Grizzlies,MEM,Memphis,Starters,145:57,34,60,0.567,15,31,0.484,11,15,0.733,3,23,26,23,1,4,9,12,94
22201208,1610612749,MIL,Milwaukee,bucks,Bench,91:20,14,33,0.424,7,16,0.438,2,4,0.5,6,11,17,13,1,0,5,3,37
22201208,1610612763,MEM,Memphis,grizzlies,Bench,94:03,19,33,0.576,5,11,0.455,0,0,0.0,8,10,18,16,8,2,3,8,43
22201202,1610612745,Rockets,HOU,Houston,Starters,180:09,33,65,0.508,7,16,0.438,20,27,0.741,8,27,35,18,8,4,14,14,93
22201202,1610612766,Hornets,CHA,Charlotte,Starters,158:54,29,64,0.453,12,31,0.387,15,19,0.789,6,23,29,16,8,3,11,11,85
22201202,1610612745,HOU,Houston,rockets,Bench,59:51,9,24,0.375,0,5,0.0,1,1,1.0,6,7,13,3,3,5,4,9,19
22201202,1610612766,CHA,Charlotte,hornets,Bench,81:06,9,24,0.375,1,10,0.1,5,8,0.625,1,11,12,6,2,6,6,10,24
22201205,1610612737,Hawks,ATL,Atlanta,Starters,175:12,34,59,0.576,5,19,0.263,18,25,0.72,1,19,20,26,7,3,13,10,91
22201205,1610612755,76ers,PHI,Philadelphia,Starters,176:16,36,71,0.507,9,16,0.563,11,12,0.917,7,24,31,25,7,2,13,15,92
22201205,1610612737,ATL,Atlanta,hawks,Bench,89:48,17,33,0.515,5,14,0.357,1,3,0.333,3,15,18,6,4,4,7,9,40
22201205,1610612755,PHI,Philadelphia,sixers,Bench,88:43,15,31,0.484,2,6,0.333,12,17,0.706,6,15,21,8,3,0,7,7,44
22201204,1610612748,Heat,MIA,Miami,Starters,130:02,21,49,0.429,5,22,0.227,2,3,0.667,6,18,24,15,3,2,10,15,49
22201204,1610612764,Wizards,WAS,Washington,Starters,136:18,27,54,0.5,5,21,0.238,13,13,1.0,3,22,25,12,1,2,7,7,72
22201204,1610612748,MIA,Miami,heat,Bench,109:58,22,49,0.449,10,25,0.4,5,9,0.556,8,15,23,11,4,2,6,14,59
22201204,1610612764,WAS,Washington,wizards,Bench,103:42,12,30,0.4,2,12,0.167,16,24,0.667,9,16,25,11,3,1,9,11,42
22201212,1610612747,Lakers,LAL,Los Angeles,Starters,144:42,28,60,0.467,10,21,0.476,10,14,0.714,4,30,34,18,1,3,14,6,76
22201212,1610612756,Suns,PHX,Phoenix,Starters,107:29,20,47,0.426,7,20,0.35,11,11,1.0,6,16,22,13,4,7,3,5,58
22201212,1610612747,LAL,Los Angeles,lakers,Bench,95:18,17,32,0.531,8,15,0.533,3,3,1.0,6,14,20,7,5,3,1,6,45
22201212,1610612756,PHX,Phoenix,suns,Bench,132:31,23,57,0.404,2,16,0.125,1,3,0.333,7,18,25,10,3,3,6,7,49
22201207,1610612751,Nets,BKN,Brooklyn,Starters,161:05,24,64,0.375,3,25,0.12,14,16,0.875,9,25,34,19,10,2,7,5,65
22201207,1610612753,Magic,ORL,Orlando,Starters,115:42,20,50,0.4,3,16,0.188,9,9,1.0,8,27,35,12,3,1,10,7,52
22201207,1610612751,BKN,Brooklyn,nets,Bench,78:55,11,25,0.44,6,17,0.353,8,9,0.889,1,10,11,8,4,1,2,7,36
22201207,1610612753,ORL,Orlando,magic,Bench,124:18,11,37,0.297,4,22,0.182,6,8,0.75,7,15,22,5,3,5,11,12,32
22201203,1610612754,Pacers,IND,Indiana,Starters,140:24,26,50,0.52,3,9,0.333,11,14,0.786,7,16,23,17,3,3,11,16,66
22201203,1610612765,Pistons,DET,Detroit,Starters,144:24,29,58,0.5,6,18,0.333,16,19,0.842,7,21,28,17,8,4,10,15,80
22201203,1610612754,IND,Indiana,pacers,Bench,99:36,15,33,0.455,8,22,0.364,11,14,0.786,2,17,19,12,4,0,8,6,49
22201203,1610612765,DET,Detroit,pistons,Bench,95:36,15,32,0.469,7,13,0.538,5,7,0.714,3,11,14,7,4,2,3,9,42
22201210,1610612741,Bulls,CHI,Chicago,Starters,161:59,35,64,0.547,7,20,0.35,9,10,0.9,4,31,35,23,3,3,10,8,86
22201210,1610612742,Mavericks,DAL,Dallas,Starters,106:03,11,32,0.344,6,20,0.3,7,9,0.778,3,13,16,13,3,1,3,5,35
22201210,1610612741,CHI,Chicago,bulls,Bench,78:01,11,24,0.458,4,11,0.364,3,8,0.375,4,11,15,1,3,1,2,7,29
22201210,1610612742,DAL,Dallas,mavericks,Bench,133:57,31,61,0.508,12,35,0.343,3,4,0.75,4,23,27,10,4,2,6,10,77
22201197,1610612739,Cavaliers,CLE,Cleveland,Starters,115:27,21,43,0.488,8,17,0.471,2,3,0.667,4,17,21,15,5,2,5,8,52
22201197,1610612753,Magic,ORL,Orlando,Starters,136:31,20,56,0.357,10,31,0.323,9,10,0.9,6,18,24,14,4,4,11,7,59
22201197,1610612739,CLE,Cleveland,cavaliers,Bench,124:33,25,45,0.556,10,21,0.476,6,6,1.0,5,16,21,16,8,5,11,13,66
22201197,1610612753,ORL,Orlando,magic,Bench,103:29,13,27,0.481,3,8,0.375,6,9,0.667,3,12,15,7,4,4,10,4,35
22201198,1610612748,Heat,MIA,Miami,Starters,130:05,30,56,0.536,11,22,0.5,10,11,0.909,4,14,18,19,2,0,3,5,81
22201198,1610612755,76ers,PHI,Philadelphia,Starters,124:39,20,40,0.5,5,17,0.294,6,8,0.75,3,19,22,11,1,3,6,6,51
22201198,1610612748,MIA,Miami,heat,Bench,109:55,19,32,0.594,7,17,0.412,3,4,0.75,6,18,24,20,1,0,7,8,48
22201198,1610612755,PHI,Philadelphia,sixers,Bench,115:21,19,36,0.528,5,19,0.263,7,7,1.0,0,10,10,12,6,1,9,12,50
22201199,1610612757,Trail Blazers,POR,Portland,Starters,138:29,32,53,0.604,6,15,0.4,8,9,0.889,3,20,23,20,3,9,6,12,78
22201199,1610612759,Spurs,SAS,San Antonio,Starters,143:19,32,72,0.444,5,23,0.217,21,23,0.913,9,19,28,22,3,3,6,8,90
22201199,1610612757,POR,Portland,blazers,Bench,101:31,19,43,0.442,4,13,0.308,7,9,0.778,5,8,13,14,4,5,9,10,49
22201199,1610612759,SAS,San Antonio,spurs,Bench,96:41,15,34,0.441,5,12,0.417,4,5,0.8,9,10,19,7,6,1,8,4,39
22201200,1610612760,Thunder,OKC,Oklahoma City,Starters,143:10,22,58,0.379,7,22,0.318,13,18,0.722,11,19,30,22,5,0,10,12,64
22201200,1610612762,Jazz,UTA,Utah,Starters,153:23,30,54,0.556,3,17,0.176,8,12,0.667,4,28,32,20,2,1,12,16,71
22201200,1610612760,OKC,Oklahoma City,thunder,Bench,96:50,17,39,0.436,8,23,0.348,8,8,1.0,6,14,20,7,7,2,2,5,50
22201200,1610612762,UTA,Utah,jazz,Bench,86:37,11,29,0.379,2,14,0.143,3,4,0.75,3,10,13,4,3,1,7,7,27
22201201,1610612743,Nuggets,DEN,Denver,Starters,157:32,31,56,0.554,4,12,0.333,15,17,0.882,8,21,29,16,4,0,9,12,81
22201201,1610612756,Suns,PHX,Phoenix,Starters,168:51,29,58,0.5,14,29,0.483,18,23,0.783,4,18,22,18,3,5,9,8,90
22201201,1610612743,DEN,Denver,nuggets,Bench,82:28,13,27,0.481,4,11,0.364,4,6,0.667,1,8,9,8,3,2,3,7,34
22201201,1610612756,PHX,Phoenix,suns,Bench,71:09,12,21,0.571,3,7,0.429,2,2,1.0,3,8,11,8,1,1,1,8,29
22201194,1610612740,Pelicans,NOP,New Orleans,Starters,199:40,38,75,0.507,19,34,0.559,29,39,0.744,5,26,31,27,7,7,10,14,124
22201194,1610612763,Grizzlies,MEM,Memphis,Starters,170:47,37,77,0.481,11,30,0.367,19,23,0.826,8,20,28,23,8,5,11,18,104
22201194,1610612740,NOP,New Orleans,pelicans,Bench,65:20,6,13,0.462,2,5,0.4,0,0,0.0,3,10,13,8,2,1,6,8,14
22201194,1610612763,MEM,Memphis,grizzlies,Bench,94:13,13,27,0.481,1,6,0.167,0,2,0.0,7,14,21,10,2,1,2,7,27
22201196,1610612746,Clippers,LAC,LA,Starters,150:17,25,53,0.472,10,24,0.417,10,13,0.769,5,23,28,13,6,3,8,6,70
22201196,1610612747,Lakers,LAL,Los Angeles,Starters,162:21,35,63,0.556,9,20,0.45,14,20,0.7,8,24,32,20,3,3,12,10,93
22201196,1610612746,LAC,LA,clippers,Bench,89:43,18,29,0.621,6,12,0.5,13,14,0.929,0,10,10,10,3,1,4,12,55
22201196,1610612747,LAL,Los Angeles,lakers,Bench,77:39,10,26,0.385,3,9,0.333,2,4,0.5,2,10,12,7,1,0,2,7,25
22201192,1610612738,Celtics,BOS,Boston,Starters,169:56,26,62,0.419,7,29,0.241,5,10,0.5,5,30,35,15,5,4,10,11,64
22201192,1610612761,Raptors,TOR,Toronto,Starters,173:54,29,68,0.426,5,26,0.192,12,16,0.75,9,25,34,18,10,5,8,13,75
22201192,1610612738,BOS,Boston,celtics,Bench,70:04,12,27,0.444,4,9,0.444,5,8,0.625,6,7,13,5,0,3,5,3,33
22201192,1610612761,TOR,Toronto,raptors,Bench,66:06,8,22,0.364,1,7,0.143,1,1,1.0,4,12,16,2,0,2,3,6,18
22201191,1610612737,Hawks,ATL,Atlanta,Starters,134:43,25,45,0.556,7,16,0.438,29,32,0.906,6,18,24,19,4,3,11,13,86
22201191,1610612764,Wizards,WAS,Washington,Starters,135:47,27,54,0.5,3,16,0.188,14,20,0.7,7,19,26,11,8,5,9,15,71
22201191,1610612737,ATL,Atlanta,hawks,Bench,105:17,18,39,0.462,6,14,0.429,6,8,0.75,6,18,24,11,6,2,5,10,48
22201191,1610612764,WAS,Washington,wizards,Bench,104:13,18,40,0.45,3,12,0.25,6,6,1.0,5,8,13,12,2,4,5,11,45
22201189,1610612751,Nets,BKN,Brooklyn,Starters,172:07,30,63,0.476,9,29,0.31,12,14,0.857,5,20,25,34,4,7,9,9,81
22201189,1610612765,Pistons,DET,Detroit,Starters,156:14,27,57,0.474,4,13,0.308,9,10,0.9,6,16,22,21,4,2,13,10,67
22201189,1610612751,BKN,Brooklyn,nets,Bench,67:53,15,23,0.652,8,14,0.571,4,9,0.444,6,7,13,2,2,0,2,3,42
22201189,1610612765,DET,Detroit,pistons,Bench,83:46,14,27,0.519,9,15,0.6,4,4,1.0,3,9,12,6,1,1,1,8,41
22201195,1610612742,Mavericks,DAL,Dallas,Starters,147:44,31,60,0.517,15,31,0.484,12,14,0.857,4,20,24,20,3,0,4,14,89
22201195,1610612758,Kings,SAC,Sacramento,Starters,158:37,35,74,0.473,6,21,0.286,12,16,0.75,11,25,36,24,5,1,5,13,88
22201195,1610612742,DAL,Dallas,mavericks,Bench,92:16,13,29,0.448,5,13,0.385,3,4,0.75,3,12,15,4,1,7,6,4,34
22201195,1610612758,SAC,Sacramento,kings,Bench,81:25,11,32,0.344,6,16,0.375,3,3,1.0,11,10,21,7,2,0,4,6,31
22201190,1610612752,Knicks,NYK,New York,Starters,193:35,47,85,0.553,18,40,0.45,15,23,0.652,16,27,43,28,12,8,12,14,127
22201190,1610612754,Pacers,IND,Indiana,Starters,142:33,24,55,0.436,8,17,0.471,15,19,0.789,8,11,19,14,4,3,15,11,71
22201190,1610612752,NYK,New York,knicks,Bench,46:25,5,15,0.333,0,6,0.0,1,2,0.5,4,5,9,6,1,0,2,7,11
22201190,1610612754,IND,Indiana,pacers,Bench,97:27,21,32,0.656,7,13,0.538,9,11,0.818,2,16,18,19,2,2,2,6,58
22201193,1610612741,Bulls,CHI,Chicago,Starters,163:50,22,63,0.349,6,24,0.25,6,7,0.857,5,25,30,25,6,2,9,8,56
22201193,1610612749,Bucks,MIL,Milwaukee,Starters,150:34,33,68,0.485,14,28,0.5,9,11,0.818,7,26,33,19,3,1,10,6,89
22201193,1610612741,CHI,Chicago,bulls,Bench,76:10,14,20,0.7,5,9,0.556,3,4,0.75,0,8,8,3,4,1,6,3,36
22201193,1610612749,MIL,Milwaukee,bucks,Bench,89:26,6,24,0.25,4,18,0.222,0,0,0.0,6,14,20,7,4,2,2,7,16
22201181,1610612738,Celtics,BOS,Boston,Starters,171:46,31,72,0.431,13,39,0.333,8,12,0.667,8,19,27,23,4,2,7,16,83
22201181,1610612755,76ers,PHI,Philadelphia,Starters,180:08,35,63,0.556,9,21,0.429,14,15,0.933,3,27,30,19,1,5,10,17,93
22201181,1610612738,BOS,Boston,celtics,Bench,68:15,7,19,0.368,2,6,0.333,2,4,0.5,5,11,16,5,0,2,1,1,18
22201181,1610612755,PHI,Philadelphia,sixers,Bench,59:52,4,15,0.267,2,8,0.25,0,1,0.0,3,4,7,2,2,2,0,4,10
22201185,1610612740,Pelicans,NOP,New Orleans,Starters,166:23,29,66,0.439,5,15,0.333,12,15,0.8,6,20,26,18,4,2,11,10,75
22201185,1610612758,Kings,SAC,Sacramento,Starters,149:53,34,66,0.515,12,26,0.462,7,9,0.778,9,17,26,26,6,2,7,8,87
22201185,1610612740,NOP,New Orleans,pelicans,Bench,73:39,8,18,0.444,2,5,0.4,10,12,0.833,3,8,11,2,2,2,2,4,28
22201185,1610612758,SAC,Sacramento,kings,Bench,90:07,12,25,0.48,5,16,0.313,5,6,0.833,2,15,17,9,2,2,4,14,34
22201176,1610612761,Raptors,TOR,Toronto,Starters,141:40,25,56,0.446,4,16,0.25,11,13,0.846,7,22,29,21,9,4,5,12,65
22201176,1610612766,Hornets,CHA,Charlotte,Starters,169:55,30,58,0.517,9,21,0.429,12,15,0.8,5,30,35,23,3,2,14,13,81
22201176,1610612761,TOR,Toronto,raptors,Bench,98:20,17,32,0.531,11,17,0.647,10,15,0.667,3,9,12,6,4,3,1,6,55
22201176,1610612766,CHA,Charlotte,hornets,Bench,70:06,6,19,0.316,3,10,0.3,4,4,1.0,1,6,7,4,0,2,3,9,19
22201182,1610612737,Hawks,ATL,Atlanta,Starters,151:50,32,56,0.571,7,21,0.333,12,13,0.923,4,27,31,20,2,2,4,8,83
22201182,1610612741,Bulls,CHI,Chicago,Starters,155:05,30,64,0.469,5,21,0.238,12,13,0.923,3,21,24,12,3,2,5,11,77
22201182,1610612737,ATL,Atlanta,hawks,Bench,88:10,16,30,0.533,3,7,0.429,5,6,0.833,3,14,17,6,3,5,12,10,40
22201182,1610612741,CHI,Chicago,bulls,Bench,84:55,11,25,0.44,2,10,0.2,4,7,0.571,3,5,8,4,5,4,3,7,28
22201180,1610612750,Timberwolves,MIN,Minnesota,Starters,169:50,33,63,0.524,7,16,0.438,17,21,0.81,6,32,38,11,5,5,7,8,90
22201180,1610612751,Nets,BKN,Brooklyn,Starters,178:27,34,73,0.466,10,23,0.435,10,12,0.833,6,25,31,17,4,7,5,13,88
22201180,1610612750,MIN,Minnesota,timberwolves,Bench,70:10,8,22,0.364,1,8,0.125,0,1,0.0,1,5,6,10,2,1,1,5,17
22201180,1610612751,BKN,Brooklyn,nets,Bench,61:34,5,17,0.294,3,12,0.25,1,2,0.5,1,8,9,4,2,1,4,5,14
22201177,1610612748,Heat,MIA,Miami,Starters,169:46,33,62,0.532,10,26,0.385,18,21,0.857,2,21,23,16,8,0,4,9,94
22201177,1610612765,Pistons,DET,Detroit,Starters,168:24,31,54,0.574,8,15,0.533,16,20,0.8,5,23,28,18,2,1,13,17,86
22201177,1610612748,MIA,Miami,heat,Bench,70:14,8,18,0.444,3,10,0.3,5,5,1.0,3,7,10,10,4,2,3,9,24
22201177,1610612765,DET,Detroit,pistons,Bench,71:36,5,19,0.263,3,13,0.231,6,7,0.857,1,6,7,3,3,1,1,5,19
